config_from,config_to,hamming_dist
378758,517638,4
378758,517765,5
378758,517766,3
378758,517894,3
378758,518016,4
378758,518018,3
378758,518019,4
378758,518020,3
378758,518021,4
378758,518022,2
378758,518023,3
378758,518030,3
378758,518038,3
378758,519041,7
378758,519044,5
378758,519046,4
378758,519054,5
378758,519814,4
378758,519942,4
378758,519943,5
378758,520066,4
378758,520068,4
378758,520070,3
378758,520071,4
378758,520078,4
378758,520966,5
378758,521094,4
378758,523014,6
378758,523140,6
378758,523142,5
378758,524038,5
378758,524160,6
378758,524162,5
378758,524166,4
378758,524167,5
378758,558598,6
378758,560646,7
378758,560647,8
378758,565760,10
378758,565888,9
378758,566784,9
378758,590336,9
378758,591360,8
378758,598528,10
378758,623488,6
378758,623490,5
378758,623494,4
378758,624128,7
378758,624130,6
378758,624134,5
378758,624256,6
378758,624262,4
378758,624512,5
378758,624514,4
378758,624518,3
378758,626183,7
378758,626306,6
378758,626310,5
378758,626562,5
378758,628614,4
378758,630406,6
378758,630662,5
378758,631680,7
378758,631682,6
378758,631686,5
378758,632320,8
378758,632448,7
378758,632449,8
378758,632454,5
378758,632704,6
378758,632705,7
378758,632706,5
378758,632710,4
378758,632711,5
378758,633478,7
378758,634374,7
378758,634496,8
378758,634497,9
378758,634499,8
378758,634502,6
378758,634503,7
378758,634752,7
378758,634753,8
378758,634754,6
378758,634755,7
378758,634758,5
378758,634759,6
378758,636806,5
378758,638849,9
378758,638851,8
378758,638854,6
378758,638855,7
378758,639878,3
378758,639894,4
378758,640646,3
378758,640898,3
378758,640902,2
378758,642567,6
378758,647682,7
378758,647810,6
378758,647814,5
378758,648066,5
378758,648834,5
378758,648838,4
378758,649088,5
378758,649090,4
378758,649093,5
378758,649094,3
378758,649095,4
378758,649862,6
378758,650112,7
378758,650114,6
378758,650118,5
378758,650882,6
378758,650886,5
378758,651010,6
378758,651136,6
378758,651137,7
378758,651138,5
378758,651139,6
378758,651142,4
378758,651143,5
378758,655106,7
378758,655234,6
378758,655235,7
378758,655238,5
378758,754178,8
378758,754562,6
378758,755202,7
378758,755206,6
378758,755462,5
378758,755584,6
378758,755586,5
378758,755590,4
378758,759686,5
378758,761734,6
378758,762368,10
378758,762370,9
378758,762374,8
378758,763392,9
378758,763398,7
378758,763526,6
378758,763650,7
378758,763654,6
378758,763776,7
378758,763778,6
378758,763782,5
378758,765446,8
378758,765571,9
378758,765574,7
378758,765575,8
378758,765824,8
378758,765826,7
378758,765830,6
378758,769667,10
378758,769926,7
378758,769927,8
378758,769935,9
378758,778752,9
378758,778754,8
378758,778758,7
378758,779782,6
378758,780162,5
378758,781190,6
378758,781830,7
378758,781955,8
378758,782210,6
378758,782214,5
378758,782848,10
378758,786054,7
378758,786307,8
378758,786308,7
378758,786310,6
378758,786311,7
378758,884865,8
378758,884867,7
378758,885510,4
378758,885638,3
378758,885891,6
378758,886272,6
378758,886278,4
378758,886400,5
378758,886406,3
378758,886530,4
378758,886534,3
378758,886656,4
378758,886658,3
378758,886660,3
378758,886662,2
378758,886663,3
378758,886668,4
378758,886670,3
378758,888448,6
378758,888704,5
378758,888706,4
378758,888710,3
378758,890758,3
378758,893702,5
378758,894464,7
378758,894470,5
378758,894592,6
378758,894594,5
378758,894598,4
378758,894848,5
378758,894849,6
378758,894850,4
378758,894852,4
378758,894854,3
378758,894855,4
378758,894860,5
378758,894862,4
378758,894863,5
378758,896512,8
378758,896640,7
378758,896646,5
378758,896647,6
378758,896768,7
378758,896896,6
378758,896897,7
378758,896898,5
378758,896902,4
378758,896903,5
378758,898950,4
378758,900994,6
378758,900998,5
378758,901888,5
378758,901889,6
378758,902022,2
378758,902657,6
378758,902784,4
378758,902785,5
378758,902786,3
378758,902787,4
378758,902790,2
378758,902913,5
378758,902918,2
378758,903041,4
378758,903044,2
378758,903046,1
378758,905094,2
378758,909958,4
378758,910086,4
378758,910212,4
378758,910214,3
378758,910222,4
378758,910223,5
378758,910254,5
378758,910255,6
378758,910850,5
378758,910976,5
378758,910978,4
378758,910982,3
378758,911110,3
378758,911232,4
378758,911233,5
378758,911234,3
378758,911236,3
378758,911237,4
378758,911238,2
378758,911239,3
378758,911246,3
378758,912262,4
378758,913281,6
378758,913282,4
378758,913286,3
378758,913287,4
378758,913318,4
378758,914310,4
378758,960391,6
378758,978439,8
378758,993154,6
378758,1001344,5
378758,1015808,9
378758,1015936,8
378758,1015937,9
378758,1016320,8
378758,1016706,5
378758,1017344,7
378758,1017350,5
378758,1017728,5
378758,1017730,4
378758,1017731,5
378758,1017734,3
378758,1017735,4
378758,1019394,7
378758,1019398,6
378758,1019776,6
378758,1019778,5
378758,1019782,4
378758,1019783,5
378758,1021831,5
378758,1023878,5
378758,1024911,7
378758,1025536,8
378758,1025538,7
378758,1025542,6
378758,1025664,7
378758,1025666,6
378758,1025794,6
378758,1025920,6
378758,1025922,5
378758,1025923,6
378758,1025926,4
378758,1025927,5
378758,1025930,6
378758,1025931,7
378758,1025935,6
378758,1027584,9
378758,1027586,8
378758,1027590,7
378758,1027715,8
378758,1027718,6
378758,1027846,6
378758,1027847,7
378758,1027968,7
378758,1027969,8
378758,1027970,6
378758,1027971,7
378758,1027974,5
378758,1027975,6
378758,1030022,5
378758,1030038,6
378758,1032070,6
378758,1032071,7
378758,1032079,8
378758,1032086,7
378758,1033094,3
378758,1033734,4
378758,1034112,4
378758,1034115,4
378758,1034118,2
378758,1034119,3
378758,1036166,3
378758,1036167,4
378758,1037190,4
378758,1038214,3
378758,1038215,4
378758,1040262,4
378758,1040294,5
378758,1040898,7
378758,1040902,6
378758,1041030,5
378758,1041154,6
378758,1041156,6
378758,1041158,5
378758,1041286,4
378758,1041287,5
378758,1041294,5
378758,1041295,6
378758,1041926,5
378758,1042048,6
378758,1042182,4
378758,1042306,4
378758,1042307,5
378758,1042308,4
378758,1042309,5
378758,1042310,3
378758,1042311,4
378758,1042319,5
378758,1042326,4
378758,1043204,7
378758,1043332,6
378758,1043334,5
378758,1043974,6
378758,1043975,7
378758,1044099,7
378758,1044230,5
378758,1044231,6
378758,1044354,5
378758,1044358,4
378758,1044359,5
378758,1044367,6
378758,1044374,5
378758,1045382,5
378758,1047428,7
378758,1048198,6
378758,1048450,6
378758,1048454,5
378758,1048455,6
378758,1048470,6
524175,94080,8
524175,94082,7
524175,99206,9
524175,100230,8
524175,100231,7
524175,102272,9
524175,102274,8
524175,102278,7
524175,106368,8
524175,106374,6
524175,107392,10
524175,107393,9
524175,107398,8
524175,108294,8
524175,110342,7
524175,110464,8
524175,110466,7
524175,110470,6
524175,111494,7
524175,112518,6
524175,114304,8
524175,114560,7
524175,114566,5
524175,114567,4
524175,114598,6
524175,114606,5
524175,114614,7
524175,114630,6
524175,114670,6
524175,115200,12
524175,115584,10
524175,115586,9
524175,123392,11
524175,123520,10
524175,123776,9
524175,123778,8
524175,123780,8
524175,123782,7
524175,123783,6
524175,124807,5
524175,125824,8
524175,125828,7
524175,126850,6
524175,127878,6
524175,129926,5
524175,129958,6
524175,130950,4
524175,130998,6
524175,196487,3
524175,237447,4
524175,244620,5
524175,245250,7
524175,245506,6
524175,245510,5
524175,245638,4
524175,245639,3
524175,245646,3
524175,245647,2
524175,245669,5
524175,245671,4
524175,245702,5
524175,245703,4
524175,253831,3
524175,254848,8
524175,254852,7
524175,254860,6
524175,256900,6
524175,256901,5
524175,256903,4
524175,257922,5
524175,257926,4
524175,257935,2
524175,260998,4
524175,260999,3
524175,261061,5
524175,261893,4
524175,261894,4
524175,261901,3
524175,262018,4
524175,262021,3
524175,262022,3
524175,262023,2
524175,262029,2
524175,262030,2
524175,262031,1
524175,262055,3
524175,262062,3
524175,262063,2
524175,262085,4
524175,286728,12
524175,286729,11
524175,297870,7
524175,307086,5
524175,314254,6
524175,318350,5
524175,330630,8
524175,339846,6
524175,344072,12
524175,347014,7
524175,348038,6
524175,352264,11
524175,356224,7
524175,361350,8
524175,362246,8
524175,362254,7
524175,362370,8
524175,362374,7
524175,362375,6
524175,362378,7
524175,362382,6
524175,363398,7
524175,364422,6
524175,364430,5
524175,366470,6
524175,368518,5
524175,369537,8
524175,369542,7
524175,370438,7
524175,370560,8
524175,370566,6
524175,370567,5
524175,370568,7
524175,371590,6
524175,372486,6
524175,372608,7
524175,372614,5
524175,372622,4
524175,374662,5
524175,376709,4
524175,376710,4
524175,376711,3
524175,376718,3
524175,376719,2
524175,376751,3
524175,376814,5
524175,376815,4
524175,376840,11
524175,377352,10
524175,377728,9
524175,377732,8
524175,377734,7
524175,377766,8
524175,378368,10
524175,378626,8
524175,378756,7
524175,378758,6
524175,378790,7
524175,379788,6
524175,379789,5
524175,380814,4
524175,382854,5
524175,383876,6
524175,383884,5
524175,383885,4
524175,383886,4
524175,383887,3
524175,385920,8
524175,385924,7
524175,385926,6
524175,385927,5
524175,386560,9
524175,386562,8
524175,386818,7
524175,386950,5
524175,387974,5
524175,388866,6
524175,388870,5
524175,388998,4
524175,389006,3
524175,389007,2
524175,389030,5
524175,391046,4
524175,392070,4
524175,392078,3
524175,392079,2
524175,392102,5
524175,393094,3
524175,393102,2
524175,393126,4
524175,393134,3
524175,393150,4
524175,411657,10
524175,411913,9
524175,412041,8
524175,412105,9
524175,412553,7
524175,412556,7
524175,412557,6
524175,412558,6
524175,412617,8
524175,416654,5
524175,417801,10
524175,419849,9
524175,424840,6
524175,424842,5
524175,425471,6
524175,425866,4
524175,425983,5
524175,427911,6
524175,428942,6
524175,428943,5
524175,429959,5
524175,429967,4
524175,432015,4
524175,434063,3
524175,436102,6
524175,436103,5
524175,436111,4
524175,438148,6
524175,438150,5
524175,438158,4
524175,438159,3
524175,446343,4
524175,449422,4
524175,452486,5
524175,452495,3
524175,454532,5
524175,454534,4
524175,454542,3
524175,458638,2
524175,458639,1
524175,458703,2
524175,470918,5
524175,470919,4
524175,487296,6
524175,487304,5
524175,487305,4
524175,487309,3
524175,490376,5
524175,490380,4
524175,490382,3
524175,491402,3
524175,491406,2
524175,493312,9
524175,493314,8
524175,493318,7
524175,493440,8
524175,493442,7
524175,493443,6
524175,493446,6
524175,493447,5
524175,495490,6
524175,495494,5
524175,495495,4
524175,497545,5
524175,497551,3
524175,498568,6
524175,499463,4
524175,499584,6
524175,499585,5
524175,499590,4
524175,499591,3
524175,499593,4
524175,499598,3
524175,499599,2
524175,499662,4
524175,499678,5
524175,499679,4
524175,500609,7
524175,500611,6
524175,500614,6
524175,500615,5
524175,501382,6
524175,501506,7
524175,501510,6
524175,501511,5
524175,501632,7
524175,501633,6
524175,501634,6
524175,501635,5
524175,501636,6
524175,501637,5
524175,501638,5
524175,501639,4
524175,501646,4
524175,501655,5
524175,502664,6
524175,503430,5
524175,503681,5
524175,503682,5
524175,503683,4
524175,503684,5
524175,503686,4
524175,503687,3
524175,503692,4
524175,503693,3
524175,503694,3
524175,503695,2
524175,505734,4
524175,505735,3
524175,505743,2
524175,506760,5
524175,506764,4
524175,506765,3
524175,506767,2
524175,507654,4
524175,507663,2
524175,507776,5
524175,507777,4
524175,507780,4
524175,507781,3
524175,507782,3
524175,507783,2
524175,507787,2
524175,507789,2
524175,507790,2
524175,507791,1
524175,507823,2
524175,507846,4
524175,508840,8
524175,509440,9
524175,509696,8
524175,509698,7
524175,509830,5
524175,509838,4
524175,509862,6
524175,509864,7
524175,509868,6
524175,510854,5
524175,511878,4
524175,511879,3
524175,511886,3
524175,511908,6
524175,513956,6
524175,513964,5
524175,514950,4
524175,515975,2
524175,515982,2
524175,516004,5
524175,516006,4
524175,516014,3
524175,516031,3
524175,516874,6
524175,516998,5
524175,516999,4
524175,517000,6
524175,517002,5
524175,517004,5
524175,517007,3
524175,518018,5
524175,518019,4
524175,518022,4
524175,518023,3
524175,518030,3
524175,518031,2
524175,518039,4
524175,518054,5
524175,519040,6
524175,519043,4
524175,519046,4
524175,519047,3
524175,519048,5
524175,519938,5
524175,519942,4
524175,519943,3
524175,520064,5
524175,520065,4
524175,520066,4
524175,520067,3
524175,520069,3
524175,520070,3
524175,520071,2
524175,520077,2
524175,520078,2
524175,520079,1
524175,520100,5
524175,520102,4
524175,520110,3
524175,520111,2
524175,520134,4
524175,521103,2
524175,522118,3
524175,522127,1
524175,523142,3
524175,523143,2
524175,523150,2
524175,523151,1
524175,523663,1
524175,523679,2
524175,523711,3
524175,524038,3
524175,524039,2
524175,524045,2
524175,524046,2
524175,524162,3
524175,524163,2
524175,524164,3
524175,524165,2
524175,524166,2
524175,524167,1
524175,524171,1
524175,524173,1
524175,524174,1
524175,524175,0
524175,524199,2
524175,524206,2
524175,524207,1
524175,524222,3
524175,524223,2
524175,524230,3
524175,524231,2
524175,524238,2
524175,524239,1
524175,558855,10
524175,558983,9
524175,601991,7
524175,606087,6
524175,606119,7
524175,618375,6
524175,624514,10
524175,624515,9
524175,624519,8
524175,626560,10
524175,631428,11
524175,632452,10
524175,632454,9
524175,632705,9
524175,632706,9
524175,632707,8
524175,632710,8
524175,632711,7
524175,634496,10
524175,634630,8
524175,634752,9
524175,634753,8
524175,634754,8
524175,634755,7
524175,634758,7
524175,634760,8
524175,634761,7
524175,634767,5
524175,638502,9
524175,638630,8
524175,638774,9
524175,638848,8
524175,638854,6
524175,638855,5
524175,638882,8
524175,638886,7
524175,638887,6
524175,638898,9
524175,638902,8
524175,647808,11
524175,647812,10
524175,648070,8
524175,648838,8
524175,649856,10
524175,649857,9
524175,650113,8
524175,650758,8
524175,650882,8
524175,650886,7
524175,651139,6
524175,651143,5
524175,651151,4
524175,654209,7
524175,654273,8
524175,654981,6
524175,654983,5
524175,655238,5
524175,655239,4
524175,655246,4
524175,655311,4
524175,696230,8
524175,704390,6
524175,704422,7
524175,720775,4
524175,733063,6
524175,737191,6
524175,749190,7
524175,749446,6
524175,749447,5
524175,760831,8
524175,761735,5
524175,761751,6
524175,761766,7
524175,761782,8
524175,761783,7
524175,761790,7
524175,761791,6
524175,761846,9
524175,761847,8
524175,761855,7
524175,763394,10
524175,763520,10
524175,763650,9
524175,763776,9
524175,763778,8
524175,763779,7
524175,763783,6
524175,765442,9
524175,765702,7
524175,765826,7
524175,765827,6
524175,765830,6
524175,765831,5
524175,765833,6
524175,765839,4
524175,769538,8
524175,769542,7
524175,769574,8
524175,769670,6
524175,769671,5
524175,769702,7
524175,769703,6
524175,769710,6
524175,769794,7
524175,769798,6
524175,769846,8
524175,769921,6
524175,769922,6
524175,769926,5
524175,769927,4
524175,769935,3
524175,769943,5
524175,769954,7
524175,769958,6
524175,769959,5
524175,769967,4
524175,769970,8
524175,769974,7
524175,769975,6
524175,769983,5
524175,769991,5
524175,775970,9
524175,775974,8
524175,778018,8
524175,778119,4
524175,778146,7
524175,778162,8
524175,781186,7
524175,781954,7
524175,781957,6
524175,781959,5
524175,782210,6
524175,782211,5
524175,782214,5
524175,782215,4
524175,782223,3
524175,783232,8
524175,783234,7
524175,784130,7
524175,784162,8
524175,784166,7
524175,784256,7
524175,784258,6
524175,785345,7
524175,785349,6
524175,786053,5
524175,786230,7
524175,786231,6
524175,786305,5
524175,786306,5
524175,786307,4
524175,786310,4
524175,786311,3
524175,786318,3
524175,786319,2
524175,786343,4
524175,786351,3
524175,786359,5
524175,786367,4
524175,786383,3
524175,821127,8
524175,868103,6
524175,868231,5
524175,886656,10
524175,886657,9
524175,886658,9
524175,886659,8
524175,886662,8
524175,886663,7
524175,888704,9
524175,894850,8
524175,894851,7
524175,894854,7
524175,894855,6
524175,894856,8
524175,896902,6
524175,896903,5
524175,896904,7
524175,896906,6
524175,896910,5
524175,898946,7
524175,900999,4
524175,903046,7
524175,910214,7
524175,910850,9
524175,910982,7
524175,911238,6
524175,913030,6
524175,913286,5
524175,913287,4
524175,913295,3
524175,913316,7
524175,915334,5
524175,917412,6
524175,917420,5
524175,917422,4
524175,917455,3
524175,927619,8
524175,927622,8
524175,929671,6
524175,931718,7
524175,942089,11
524175,942854,9
524175,942982,8
524175,944137,10
524175,946055,5
524175,948735,8
524175,949247,7
524175,949759,7
524175,950183,5
524175,950191,4
524175,950207,5
524175,950271,6
524175,952199,7
524175,960390,7
524175,960391,6
524175,962438,6
524175,962439,5
524175,962470,7
524175,962471,6
524175,975750,7
524175,976774,6
524175,978854,6
524175,986886,8
524175,992770,10
524175,992897,9
524175,992898,9
524175,993153,8
524175,993155,7
524175,993156,8
524175,993157,7
524175,993159,6
524175,994817,9
524175,994821,8
524175,994822,8
524175,994823,7
524175,994945,8
524175,995201,7
524175,995203,6
524175,995207,5
524175,997253,6
524175,997254,6
524175,997255,5
524175,999175,5
524175,1003270,7
524175,1008390,8
524175,1008518,7
524175,1009154,9
524175,1009410,8
524175,1011458,7
524175,1011462,6
524175,1011585,6
524175,1011589,5
524175,1011590,5
524175,1011591,4
524175,1014670,4
524175,1014671,3
524175,1015559,4
524175,1015687,3
524175,1015695,2
524175,1015727,3
524175,1017600,10
524175,1017602,9
524175,1017603,8
524175,1017606,8
524175,1017728,9
524175,1017729,8
524175,1017730,8
524175,1017731,7
524175,1017734,7
524175,1017735,6
524175,1017737,7
524175,1017739,6
524175,1019654,7
524175,1019778,7
524175,1019782,6
524175,1019783,5
524175,1019785,6
524175,1022975,7
524175,1023879,4
524175,1023880,6
524175,1023881,5
524175,1023895,5
524175,1023910,6
524175,1023967,5
524175,1023999,6
524175,1024898,8
524175,1024899,7
524175,1024902,7
