config_from,config_to,t_to
117248,894466,41
117248,1047172,41
117248,380806,41
117248,126597,41
117248,1034118,41
117248,781958,41
117248,98816,41
117248,633472,41
117248,361344,41
117248,912897,41
117248,369664,41
117248,101888,41
117248,361216,41
117248,98816,41
117248,115200,41
117248,370178,41
117248,385542,41
117248,125440,41
117248,518663,41
117248,33280,41
117248,113152,41
117248,122756,41
117248,634368,41
117248,386560,41
117248,650886,41
117248,100096,41
117248,98944,41
117248,378752,41
117248,125440,41
117248,649728,41
117248,902662,41
117248,255872,41
117248,115206,41
117248,118534,41
117248,647808,41
117248,896898,41
117248,98368,41
117248,361984,41
117248,886274,41
117248,90120,41
117248,650754,41
117248,370182,41
117248,386562,41
117248,654241,41
117248,1027974,41
117248,117250,41
117248,893442,41
117248,1032192,41
117248,99968,41
117248,263241,41
117248,493446,41
117248,901632,41
117248,648706,41
117248,377350,41
117248,126464,41
117248,378370,41
117248,361344,41
117248,377348,41
117248,650758,41
117248,640640,41
117248,370176,41
117248,844289,41
117248,377484,41
117248,623106,41
117248,649350,41
117248,508676,41
117248,1017604,41
117248,640514,41
117248,388994,41
117248,122880,41
117248,626176,41
117248,312838,41
117248,624130,41
886662,1025926,51
886662,1025926,51
886662,386823,51
886662,1025920,51
886662,493446,51
886662,1027974,51
886662,362246,51
886662,370566,51
886662,362374,51
886662,519171,51
886662,632710,51
886662,779138,51
886662,378758,51
886662,1044098,51
886662,1025927,51
886662,110466,51
886662,638854,51
886662,524038,51
886662,107392,51
886662,370566,51
886662,34694,51
886662,927238,51
886662,503682,51
886662,378758,51
886662,362374,51
886662,362374,51
886662,1023879,51
886662,362374,51
886662,388998,51
886662,1024902,51
886662,886656,51
886662,493319,51
886662,370566,51
886662,98944,51
886662,894850,51
886662,1017600,51
886662,1025926,51
886662,493442,51
886662,905094,51
886662,126852,51
886662,1025794,51
886662,896646,51
886662,493318,51
886662,765826,51
886662,886662,51
886662,372608,51
886662,497543,51
886662,493058,51
886662,910082,51
886662,518022,51
886662,1032070,51
886662,495494,51
886662,312711,51
886662,1025926,51
886662,903046,51
886662,1025926,51
886662,896903,51
886662,517767,51
886662,362370,51
886662,910214,51
886662,1043335,51
886662,1025926,51
886662,642560,51
886662,501638,51
886662,634758,51
886662,648070,51
886662,362374,51
886662,1027974,51
886662,362374,51
886662,894854,51
886662,109446,51
886662,500610,51
886662,1045382,51
886662,501634,51
886662,1017735,51
886662,1025922,51
886662,1019782,51
886662,361350,51
886662,364036,51
886662,495494,51
886662,495494,51
886662,102150,51
886662,501639,51
886662,311298,51
886662,886658,51
886662,634498,51
886662,100226,51
886662,1044354,51
886662,385925,51
886662,516870,51
886662,628614,51
886662,1017728,51
886662,1017610,51
886662,1017734,51
886662,1017730,51
886662,894855,51
886662,632706,51
886662,1027975,51
886662,910214,51
886662,501638,51
520070,110470,51
520070,1044358,51
520070,1043351,51
520070,1042319,51
520070,522118,51
520070,894850,51
520070,626439,51
520070,1027971,51
520070,1027975,51
520070,520069,51
520070,1019783,51
520070,493318,51
520070,520070,51
520070,492422,51
520070,503687,51
520070,994183,51
520070,913283,51
520070,495494,51
520070,516997,51
520070,1041286,51
520070,233222,51
520070,1016832,51
520070,769926,51
520070,1027975,51
520070,1032071,51
520070,1042055,51
520070,1024898,51
520070,634752,51
520070,386950,51
520070,1042306,51
520070,896902,51
520070,520071,51
520070,888710,51
520070,634754,51
520070,786310,51
520070,1025922,51
520070,1025926,51
520070,632710,51
520070,370566,51
520070,1042307,51
520070,516871,51
520070,1027975,51
520070,769926,51
520070,952199,51
520070,493440,51
520070,1048454,51
520070,106375,51
520070,372486,51
520070,1027975,51
520070,520070,51
520070,388998,51
520070,1040517,51
520070,1025926,51
520070,503686,51
520070,886660,51
520070,1019782,51
520070,1041285,51
520070,786306,51
520070,372612,51
520070,769922,51
520070,1032071,51
520070,1027975,51
520070,716294,51
520070,886658,51
520070,520071,51
520070,1025922,51
520070,1044358,51
520070,241542,51
520070,1025926,51
520070,1041030,51
520070,1043974,51
520070,1048454,51
520070,1027975,51
520070,386950,51
520070,1025926,51
520070,912262,51
520070,1017735,51
520070,1017734,51
520070,388998,51
520070,1023872,51
520070,1027975,51
520070,362374,51
520070,1042311,51
520070,1027974,51
520070,1032070,51
520070,962439,51
520070,519045,51
520070,1032071,51
520070,503686,51
520070,1027972,51
520070,733062,51
520070,1027968,51
520070,1042311,51
520070,1025926,51
520070,109442,51
520070,1048199,51
520070,765830,51
520070,505734,51
520070,786311,51
520070,520070,51
995207,649730,51
995207,507780,51
995207,1027975,51
995207,503686,51
995207,245638,51
995207,386950,51
995207,377734,51
995207,1027975,51
995207,1027975,51
995207,493441,51
995207,1027968,51
995207,638855,51
995207,1027974,51
995207,910214,51
995207,1042311,51
995207,1044358,51
995207,1032066,51
995207,1044231,51
995207,516998,51
995207,1025926,51
995207,601990,51
995207,765831,51
995207,493446,51
995207,1028006,51
995207,493446,51
995207,110502,51
995207,502534,51
995207,501632,51
995207,493446,51
995207,606086,51
995207,1027079,51
995207,1032071,51
995207,1027970,51
995207,786310,51
995207,499590,51
995207,765826,51
995207,700291,51
995207,894592,51
995207,894599,51
995207,1027975,51
995207,1044358,51
995207,1044358,51
995207,651014,51
995207,687103,51
995207,1032064,51
995207,976775,51
995207,303872,51
995207,786310,51
995207,520070,51
995207,462727,51
995207,517895,51
995207,436096,51
995207,495495,51
995207,1027974,51
995207,767874,51
995207,362374,51
995207,769927,51
995207,1042311,51
995207,1027974,51
995207,1027975,51
995207,393734,51
995207,519046,51
995207,1044358,51
995207,1024902,51
995207,1048455,51
995207,110498,51
995207,520070,51
995207,488390,51
995207,1025926,51
995207,852870,51
995207,1025927,51
995207,364418,51
995207,769927,51
995207,952198,51
995207,106374,51
995207,1048487,51
995207,495495,51
995207,1044359,51
995207,1027975,51
995207,361350,51
995207,1043847,51
995207,1027971,51
995207,1043333,51
995207,952207,51
995207,962438,51
995207,634758,51
995207,1032071,51
995207,495488,51
995207,503686,51
995207,769926,51
995207,800646,51
995207,894855,51
995207,1032103,51
995207,1027712,51
995207,1036166,51
995207,765574,51
995207,1025926,51
995207,1025926,51
995207,386950,51
995207,503555,51
329222,377602,51
329222,199172,51
329222,378368,51
329222,894470,51
329222,394240,51
329222,386694,51
329222,516998,51
329222,782210,51
329222,361984,51
329222,926727,51
329222,377728,51
329222,329222,51
329222,377344,51
329222,369542,51
329222,886658,51
329222,240518,51
329222,632454,51
329222,49920,51
329222,886402,51
329222,107138,51
329222,768,51
329222,377344,51
329222,361990,51
329222,1041030,51
329222,909826,51
329222,624128,51
329222,385798,51
329222,331524,51
329222,378502,51
329222,100227,51
329222,100224,51
329222,278600,51
329222,296452,51
329222,362374,51
329222,1536,51
329222,505734,51
329222,517894,51
329222,264070,51
329222,328576,51
329222,377600,51
329222,894594,51
329222,344576,51
329222,492166,51
329222,388618,51
329222,490112,51
329222,508422,51
329222,370182,51
329222,624512,51
329222,362434,51
329222,385540,51
329222,820228,51
329222,1027969,51
329222,886275,51
329222,393216,51
329222,377344,51
329222,509702,51
329222,1041286,51
329222,624130,51
329222,910978,51
329222,435974,51
329222,1017606,51
329222,115204,51
329222,362246,51
329222,263045,51
329222,518022,51
329222,541184,51
329222,780802,51
329222,501638,51
329222,520070,51
329222,369280,51
329222,632706,51
329222,650754,51
329222,1024896,51
329222,591744,51
329222,1024897,51
329222,501633,51
329222,130564,51
329222,631296,51
329222,107010,51
329222,757506,51
329222,508163,51
329222,786358,51
329222,509826,51
329222,901120,51
329222,1025538,51
329222,108288,51
329222,67328,51
329222,100102,51
329222,362114,51
329222,378758,51
329222,319488,51
329222,893446,51
329222,1017474,51
329222,108032,51
329222,769927,51
329222,361990,51
329222,1025926,51
329222,346630,51
329222,278528,51
329222,362374,51
1044230,372482,51
1044230,765831,51
1044230,765831,51
1044230,1044358,51
1044230,1043973,51
1044230,1044358,51
1044230,1032070,51
1044230,503687,51
1044230,1027975,51
1044230,1042311,51
1044230,361984,51
1044230,786318,51
1044230,1048455,51
1044230,377345,51
1044230,1027974,51
1044230,362374,51
1044230,634758,51
1044230,1048455,51
1044230,655110,51
1044230,130950,51
1044230,886662,51
1044230,506758,51
1044230,1027975,51
1044230,769921,51
1044230,516865,51
1044230,1046402,51
1044230,634370,51
1044230,1044359,51
1044230,1027974,51
1044230,1032070,51
1044230,886278,51
1044230,114434,51
1044230,503302,51
1044230,361990,51
1044230,769922,51
1044230,503687,51
1044230,385926,51
1044230,960007,51
1044230,894854,51
1044230,896902,51
1044230,1044359,51
1044230,1034119,51
1044230,503682,51
1044230,501510,51
1044230,493446,51
1044230,1048454,51
1044230,650118,51
1044230,501638,51
1044230,377346,51
1044230,1025922,51
1044230,1025927,51
1044230,503302,51
1044230,1043974,51
1044230,1044103,51
1044230,370566,51
1044230,885632,51
1044230,348930,51
1044230,1041287,51
1044230,1026951,51
1044230,1025933,51
1044230,911238,51
1044230,1025927,51
1044230,1027974,51
1044230,1043911,51
1044230,780806,51
1044230,1027974,51
1044230,1027591,51
1044230,1027974,51
1044230,765442,51
1044230,1031942,51
1044230,566919,51
1044230,44546,51
1044230,1025670,51
1044230,1044358,51
1044230,1025799,51
1044230,1025536,51
1044230,1032066,51
1044230,959360,51
1044230,1025920,51
1044230,372614,51
1044230,1027843,51
1044230,769926,51
1044230,1044358,51
1044230,1041926,51
1044230,638855,51
1044230,372226,51
1044230,519047,51
1044230,1044355,51
1044230,1016710,51
1044230,516999,51
1044230,1027975,51
1044230,1027974,51
1044230,769923,51
1044230,362374,51
1044230,896646,51
1044230,1027975,51
1044230,519815,51
1044230,1024902,51
1044230,765826,51
1044230,524165,51
1027842,765570,51
1027842,500736,51
1027842,1043968,51
1027842,130951,51
1027842,1044358,51
1027842,624128,51
1027842,307075,51
1027842,785154,51
1027842,1044226,51
1027842,918016,51
1027842,386562,51
1027842,918784,51
1027842,501248,51
1027842,1025542,51
1027842,894854,51
1027842,519682,51
1027842,769542,51
1027842,230914,51
1027842,1025921,51
1027842,1027975,51
1027842,1043970,51
1027842,650758,51
1027842,638854,51
1027842,1042310,51
1027842,110082,51
1027842,626566,51
1027842,1017734,51
1027842,638855,51
1027842,1027975,51
1027842,1025542,51
1027842,786304,51
1027842,1027974,51
1027842,632770,51
1027842,765570,51
1027842,1025666,51
1027842,1042311,51
1027842,1025927,51
1027842,1016706,51
1027842,493440,51
1027842,1017734,51
1027842,632704,51
1027842,362374,51
1027842,1034119,51
1027842,1042178,51
1027842,1025922,51
1027842,894855,51
1027842,769671,51
1027842,1027974,51
1027842,648706,51
1027842,1027586,51
1027842,634754,51
1027842,110466,51
1027842,362370,51
1027842,493447,51
1027842,107008,51
1027842,632706,51
1027842,503558,51
1027842,1027719,51
1027842,984832,51
1027842,634758,51
1027842,1044359,51
1027842,524162,51
1027842,648704,51
1027842,507654,51
1027842,508672,51
1027842,1025920,51
1027842,1017735,51
1027842,1027975,51
1027842,910854,51
1027842,624512,51
1027842,886534,51
1027842,1016706,51
1027842,501248,51
1027842,910214,51
1027842,913030,51
1027842,106374,51
1027842,903046,51
1027842,896519,51
1027842,1033735,51
1027842,1025922,51
1027842,1027968,51
1027842,634496,51
1027842,385538,51
1027842,912896,51
1027842,1025926,51
1027842,520066,51
1027842,894854,51
1027842,1044354,51
1027842,638853,51
1027842,516998,51
1027842,1023879,51
1027842,108034,51
1027842,1032102,51
1027842,370178,51
1027842,893824,51
1027842,1040897,51
1027842,361984,51
1027842,769927,51
1027842,1025920,51
1027842,1016710,51
501634,1031814,51
501634,909958,51
501634,886658,51
501634,634754,51
501634,630662,51
501634,517510,51
501634,500608,51
501634,1017602,51
501634,369280,51
501634,492422,51
501634,1042310,51
501634,1032071,51
501634,503686,51
501634,631682,51
501634,362242,51
501634,886662,51
501634,519687,51
501634,261638,51
501634,1017730,51
501634,495490,51
501634,507783,51
501634,370568,51
501634,370566,51
501634,1025926,51
501634,1017734,51
501634,385920,51
501634,896898,51
501634,503686,51
501634,650886,51
501634,378758,51
501634,1042310,51
501634,1025920,51
501634,501634,51
501634,1025926,51
501634,501639,51
501634,378758,51
501634,385920,51
501634,1021825,51
501634,123776,51
501634,501637,51
501634,1025926,51
501634,888706,51
501634,896902,51
501634,361350,51
501634,886662,51
501634,370560,51
501634,518918,51
501634,492038,51
501634,518020,51
501634,492422,51
501634,493447,51
501634,1011590,51
501634,370564,51
501634,1043334,51
501634,493442,51
501634,1017736,51
501634,894854,51
501634,501638,51
501634,370566,51
501634,1027974,51
501634,1027970,51
501634,642950,51
501634,651142,51
501634,385536,51
501634,1017735,51
501634,886662,51
501634,511878,51
501634,655238,51
501634,634758,51
501634,634502,51
501634,1016320,51
501634,1043330,51
501634,632322,51
501634,1048455,51
501634,501634,51
501634,501638,51
501634,230914,51
501634,262018,51
501634,1034118,51
501634,427910,51
501634,1048450,51
501634,362374,51
501634,1017734,51
501634,911238,51
501634,1027968,51
501634,1041031,51
501634,370560,51
501634,1042055,51
501634,114560,51
501634,493058,51
501634,1025920,51
501634,1019654,51
501634,1027975,51
501634,779778,51
501634,1025922,51
501634,503686,51
501634,765827,51
501634,1025922,51
501634,503681,51
501634,894726,51
913282,516992,51
913282,1041024,51
913282,524166,51
913282,126852,51
913282,507782,51
913282,634754,51
913282,1041030,51
913282,1043714,51
913282,503686,51
913282,1041922,51
913282,1041282,51
913282,102272,51
913282,1025927,51
913282,130822,51
913282,386816,51
913282,624512,51
913282,503680,51
913282,1025926,51
913282,1044354,51
913282,378758,51
913282,1025920,51
913282,385920,51
913282,1027974,51
913282,632706,51
913282,1048455,51
913282,886657,51
913282,650886,51
913282,624512,51
913282,108416,51
913282,1027846,51
913282,761728,51
913282,1027975,51
913282,765587,51
913282,1025926,51
913282,369542,51
913282,388614,51
913282,1017730,51
913282,1044391,51
913282,378374,51
913282,911238,51
913282,100230,51
913282,387717,51
913282,634754,51
913282,501634,51
913282,634754,51
913282,622080,51
913282,782086,51
913282,1017734,51
913282,650886,51
913282,769921,51
913282,386950,51
913282,634496,51
913282,1027970,51
913282,130950,51
913282,1025922,51
913282,385924,51
913282,888582,51
913282,107396,51
913282,520068,51
913282,110338,51
913282,385927,51
913282,763778,51
913282,640514,51
913282,385926,51
913282,894854,51
913282,130944,51
913282,1044359,51
913282,501636,51
913282,633858,51
913282,1044359,51
913282,516998,51
913282,634502,51
913282,1025792,51
913282,782215,51
913282,1033095,51
913282,362374,51
913282,1032070,51
913282,125442,51
913282,650754,51
913282,1032066,51
913282,655238,51
913282,370566,51
913282,114566,51
913282,634752,51
913282,765830,51
913282,769958,51
913282,765574,51
913282,913286,51
913282,1025927,51
913282,764544,51
913282,1032070,51
913282,374662,51
913282,1025926,51
913282,1048448,51
913282,1027975,51
913282,781952,51
913282,910848,51
913282,651138,51
913282,886656,51
913282,501632,51
896903,501250,51
896903,769927,51
896903,1027974,51
896903,1041286,51
896903,634752,51
896903,1024774,51
896903,1048455,51
896903,1043334,51
896903,520070,51
896903,503687,51
896903,896898,51
896903,501638,51
896903,894470,51
896903,1016833,51
896903,503686,51
896903,1048482,51
896903,888711,51
896903,1027975,51
896903,634758,51
896903,636804,51
896903,1027974,51
896903,769922,51
896903,1048326,51
896903,1048448,51
896903,1023878,51
896903,501638,51
896903,769925,51
896903,765826,51
896903,638854,51
896903,1033095,51
896903,524167,51
896903,126854,51
896903,388998,51
896903,1027975,51
896903,372614,51
896903,634759,51
896903,503686,51
896903,1027975,51
896903,460550,51
896903,1027974,51
896903,241542,51
896903,503686,51
896903,1044359,51
896903,1046151,51
896903,1048455,51
896903,73606,51
896903,638598,51
896903,1025666,51
896903,508672,51
896903,606080,51
896903,1017729,51
896903,1044359,51
896903,765830,51
896903,1011591,51
896903,1025927,51
896903,569254,51
896903,786359,51
896903,1025927,51
896903,1042311,51
896903,769927,51
896903,501639,51
896903,388998,51
896903,888711,51
896903,493446,51
896903,1032070,51
896903,1017734,51
896903,361344,51
896903,501638,51
896903,1027975,51
896903,1025927,51
896903,1027974,51
896903,624512,51
896903,1017734,51
896903,634758,51
896903,1027971,51
896903,1025926,51
896903,1044355,51
896903,1032070,51
896903,651143,51
896903,1025926,51
896903,1025920,51
896903,781955,51
896903,1023878,51
896903,1042311,51
896903,388742,51
896903,896903,51
896903,1031810,51
896903,1027975,51
896903,1032067,51
896903,123654,51
896903,503686,51
896903,769538,51
896903,1027974,51
896903,1017735,51
896903,1027973,51
896903,624518,51
896903,896903,51
896903,110464,51
896903,372614,51
896903,1048327,51
1033990,1017730,51
1033990,894850,51
1033990,509698,51
1033990,1025926,51
1033990,803854,51
1033990,361220,51
1033990,519686,51
1033990,361350,51
1033990,516870,51
1033990,493442,51
1033990,508672,51
1033990,634758,51
1033990,888706,51
1033990,765826,51
1033990,1025922,51
1033990,518022,51
1033990,460550,51
1033990,130566,51
1033990,503686,51
1033990,522127,51
1033990,911238,51
1033990,495110,51
1033990,1040896,51
1033990,362374,51
1033990,379398,51
1033990,765826,51
1033990,508806,51
1033990,1044358,51
1033990,1025926,51
1033990,569126,51
1033990,896902,51
1033990,362118,51
1033990,362368,51
1033990,516608,51
1033990,1042311,51
1033990,960006,51
1033990,1017735,51
1033990,878210,51
1033990,500614,51
1033990,913286,51
1033990,104322,51
1033990,362374,51
1033990,520070,51
1033990,523782,51
1033990,896641,51
1033990,987015,51
1033990,503687,51
1033990,1017344,51
1033990,364038,51
1033990,500230,51
1033990,896903,51
1033990,634758,51
1033990,893826,51
1033990,886660,51
1033990,1017350,51
1033990,1042310,51
1033990,99968,51
1033990,960322,51
1033990,1041286,51
1033990,1017734,51
1033990,894850,51
1033990,885634,51
1033990,493447,51
1033990,1027974,51
1033990,638854,51
1033990,1032706,51
1033990,1017734,51
1033990,1017734,51
1033990,495494,51
1033990,361990,51
1033990,912262,51
1033990,1025926,51
1033990,765826,51
1033990,1036167,51
1033990,1041281,51
1033990,503686,51
1033990,894850,51
1033990,634496,51
1033990,517892,51
1033990,1025927,51
1033990,362374,51
1033990,361990,51
1033990,1041920,51
1033990,1033094,51
1033990,786311,51
1033990,885639,51
1033990,507782,51
1033990,765831,51
1033990,1025920,51
1033990,1017735,51
1033990,894855,51
1033990,360965,51
1033990,377346,51
1033990,638854,51
1033990,1032071,51
1033990,1027586,51
1033990,984838,51
1033990,634759,51
1033990,894852,51
1033990,1041922,51
376838,1041922,51
376838,388740,51
376838,755588,51
376838,286784,51
376838,18500,51
376838,1017344,51
376838,364290,51
376838,361990,51
376838,410112,51
376838,370182,51
376838,493318,51
376838,500614,51
376838,279044,51
376838,1032710,51
376838,376842,51
376838,361988,51
376838,1033222,51
376838,98822,51
376838,376836,51
376838,1017346,51
376838,345600,51
376838,362242,51
376838,102274,51
376838,386822,51
376838,361094,51
376838,328196,51
376838,507908,51
376838,279558,51
376838,376832,51
376838,624512,51
376838,278528,51
376838,123520,51
376838,631428,51
376838,516608,51
376838,639746,51
376838,385542,51
376838,442368,51
376838,640642,51
376838,377344,51
376838,377350,51
376838,110471,51
376838,516868,51
376838,1015814,51
376838,624134,51
376838,124928,51
376838,512008,51
376838,1025408,51
376838,509574,51
376838,362244,51
376838,377740,51
376838,313222,51
376838,910084,51
376838,417792,51
376838,378370,51
376838,99200,51
376838,263174,51
376838,295430,51
376838,362374,51
376838,388614,51
376838,263239,51
376838,108032,51
376838,362240,51
376838,360448,51
376838,361988,51
376838,820998,51
376838,386950,51
376838,377090,51
376838,377350,51
376838,98304,51
376838,362246,51
376838,1025921,51
376838,1024898,51
376838,491909,51
376838,361984,51
376838,311296,51
376838,1042183,51
376838,1044353,51
376838,1040903,51
376838,362374,51
376838,385536,51
376838,34688,51
376838,377344,51
376838,377477,51
376838,886278,51
376838,280580,51
376838,99844,51
376838,385536,51
376838,802816,51
376838,378758,51
376838,385536,51
376838,1017350,51
376838,409673,51
376838,263173,51
376838,638976,51
376838,377344,51
376838,165378,51
376838,516608,51
376838,377606,51
376838,475137,51
376838,518020,51
361472,361472,51
361472,311360,51
361472,370176,51
361472,116224,51
361472,377604,51
361472,516096,51
361472,495366,51
361472,763392,51
361472,1016583,51
361472,361472,51
361472,476161,51
361472,99840,51
361472,393984,51
361472,782210,51
361472,279552,51
361472,370566,51
361472,501504,51
361472,376838,51
361472,516608,51
361472,278534,51
361472,65536,51
361472,361984,51
361472,500610,51
361472,381830,51
361472,508420,51
361472,311808,51
361472,893952,51
361472,263496,51
361472,370178,51
361472,329216,51
361472,377344,51
361472,370304,51
361472,16384,51
361472,377348,51
361472,99840,51
361472,98816,51
361472,370560,51
361472,1017344,51
361472,634754,51
361472,362372,51
361472,360448,51
361472,1025536,51
361472,894592,51
361472,312834,51
361472,1017734,51
361472,362250,51
361472,329478,51
361472,263169,51
361472,364032,51
361472,1040896,51
361472,624128,51
361472,360452,51
361472,98816,51
361472,336640,51
361472,762882,51
361472,311296,51
361472,1024518,51
361472,632448,51
361472,409605,51
361472,245760,51
361472,821122,51
361472,361346,51
361472,1032194,51
361472,984066,51
361472,361984,51
361472,340486,51
361472,385536,51
361472,765442,51
361472,1025536,51
361472,442374,51
361472,442376,51
361472,378375,51
361472,623104,51
361472,362240,51
361472,893440,51
361472,263816,51
361472,238080,51
361472,624256,51
361472,101889,51
361472,344064,51
361472,886274,51
361472,787202,51
361472,122885,51
361472,279553,51
361472,374656,51
361472,501248,51
361472,362368,51
361472,462599,51
361472,385540,51
361472,378368,51
361472,624134,51
361472,632450,51
361472,34304,51
361472,361344,51
361472,909318,51
361472,1025794,51
361472,385536,51
361472,99072,51
361472,376832,51
361472,888448,51
1041920,109063,51
1041920,123392,51
1041920,1025794,51
1041920,647682,51
1041920,344832,51
1041920,501638,51
1041920,896516,51
1041920,1025664,51
1041920,324358,51
1041920,697088,51
1041920,520066,51
1041920,377348,51
1041920,633346,51
1041920,765442,51
1041920,1032838,51
1041920,1042178,51
1041920,894464,51
1041920,1044358,51
1041920,1025920,51
1041920,1042054,51
1041920,632707,51
1041920,378756,51
1041920,624128,51
1041920,782096,51
1041920,257536,51
1041920,1025922,51
1041920,765568,51
1041920,1016833,51
1041920,99840,51
1041920,99074,51
1041920,781952,51
1041920,509830,51
1041920,525824,51
1041920,1025922,51
1041920,442368,51
1041920,778754,51
1041920,1025666,51
1041920,885248,51
1041920,1040902,51
1041920,296194,51
1041920,1025922,51
1041920,650752,51
1041920,1025922,51
1041920,377348,51
1041920,894466,51
1041920,623232,51
1041920,1027591,51
1041920,501249,51
1041920,516608,51
1041920,386566,51
1041920,378758,51
1041920,516104,51
1041920,1027971,51
1041920,1017742,51
1041920,624130,51
1041920,385538,51
1041920,1027585,51
1041920,368704,51
1041920,115328,51
1041920,1017728,51
1041920,442372,51
1041920,130016,51
1041920,377344,51
1041920,377484,51
1041920,444300,51
1041920,1027974,51
1041920,1044358,51
1041920,385536,51
1041920,885252,51
1041920,632320,51
1041920,1041922,51
1041920,1025921,51
1041920,517638,51
1041920,516610,51
1041920,910848,51
1041920,369280,51
1041920,1025536,51
1041920,296448,51
1041920,765442,51
1041920,624130,51
1041920,650753,51
1041920,372608,51
1041920,995200,51
1041920,130950,51
1041920,493444,51
1041920,909824,51
1041920,1016710,51
1041920,500225,51
1041920,387585,51
1041920,475906,51
1041920,909830,51
1041920,633474,51
1041920,1042055,51
1041920,503554,51
1041920,896640,51
1041920,361350,51
1041920,385536,51
1041920,372224,51
1041920,624128,51
1041920,1027586,51
1044097,637824,51
1044097,388996,51
1044097,1027975,51
1044097,1041921,51
1044097,1017735,51
1044097,503686,51
1044097,1027974,51
1044097,516096,51
1044097,650887,51
1044097,913286,51
1044097,765824,51
1044097,1043335,51
1044097,896547,51
1044097,372614,51
1044097,993156,51
1044097,1044356,51
1044097,769927,51
1044097,779910,51
1044097,655266,51
1044097,1027975,51
1044097,1044358,51
1044097,507781,51
1044097,385540,51
1044097,1032071,51
1044097,886658,51
1044097,516614,51
1044097,1025922,51
1044097,1042311,51
1044097,765446,51
1044097,1017735,51
1044097,1025538,51
1044097,1027972,51
1044097,650880,51
1044097,1025794,51
1044097,634754,51
1044097,765575,51
1044097,1032071,51
1044097,1025537,51
1044097,1025920,51
1044097,1017728,51
1044097,1025538,51
1044097,757634,51
1044097,1027975,51
1044097,1025792,51
1044097,516740,51
1044097,1042307,51
1044097,1019778,51
1044097,634760,51
1044097,893575,51
1044097,240512,51
1044097,362368,51
1044097,1044102,51
1044097,1027975,51
1044097,99846,51
1044097,1027974,51
1044097,1025927,51
1044097,377344,51
1044097,115074,51
1044097,779904,51
1044097,1025922,51
1044097,634752,51
1044097,651136,51
1044097,1026048,51
1044097,1025538,51
1044097,126849,51
1044097,1025927,51
1044097,1044359,51
1044097,516998,51
1044097,1027969,51
1044097,1025921,51
1044097,763394,51
1044097,493440,51
1044097,523265,51
1044097,1028000,51
1044097,377344,51
1044097,1027973,51
1044097,1042054,51
1044097,1017735,51
1044097,626304,51
1044097,501632,51
1044097,634374,51
1044097,372608,51
1044097,507783,51
1044097,519047,51
1044097,372678,51
1044097,1032070,51
1044097,1027751,51
1044097,1045120,51
1044097,1042054,51
1044097,1041024,51
1044097,1025925,51
1044097,507777,51
1044097,125569,51
1044097,1025664,51
1044097,769927,51
1044097,1025922,51
1044097,1025794,51
1044097,1017734,51
1044097,626560,51
1044097,783270,51
1025924,362370,51
1025924,491776,51
1025924,262019,51
1025924,1047047,51
1025924,1025920,51
1025924,1027968,51
1025924,1027974,51
1025924,520071,51
1025924,634758,51
1025924,1027970,51
1025924,501634,51
1025924,503687,51
1025924,503680,51
1025924,1048454,51
1025924,110464,51
1025924,912000,51
1025924,378368,51
1025924,387586,51
1025924,1027974,51
1025924,634752,51
1025924,632320,51
1025924,100228,51
1025924,1025922,51
1025924,1025927,51
1025924,1042310,51
1025924,913286,51
1025924,558982,51
1025924,655238,51
1025924,388998,51
1025924,765824,51
1025924,362374,51
1025924,1025927,51
1025924,1042054,51
1025924,493062,51
1025924,894854,51
1025924,894466,51
1025924,1025798,51
1025924,886662,51
1025924,501634,51
1025924,492161,51
1025924,1017475,51
1025924,249734,51
1025924,370566,51
1025924,492673,51
1025924,385664,51
1025924,1025926,51
1025924,1025925,51
1025924,1027974,51
1025924,503684,51
1025924,493448,51
1025924,362374,51
1025924,361984,51
1025924,364422,51
1025924,632710,51
1025924,1027969,51
1025924,1027970,51
1025924,1017734,51
1025924,509826,51
1025924,361990,51
1025924,1025926,51
1025924,638726,51
1025924,1017728,51
1025924,1027842,51
1025924,377734,51
1025924,1017734,51
1025924,894465,51
1025924,1027968,51
1025924,1025927,51
1025924,1017731,51
1025924,1025926,51
1025924,313222,51
1025924,894855,51
1025924,1034118,51
1025924,1016705,51
1025924,632448,51
1025924,632704,51
1025924,886662,51
1025924,366470,51
1025924,1024902,51
1025924,886662,51
1025924,1042056,51
1025924,386688,51
1025924,1017734,51
1025924,1027846,51
1025924,1025926,51
1025924,886274,51
1025924,1025926,51
1025924,896902,51
1025924,960386,51
1025924,886658,51
1025924,631682,51
1025924,634754,51
1025924,1027591,51
1025924,1024898,51
1025924,886662,51
1025924,328450,51
1025924,1042304,51
1025924,910214,51
1025924,765829,51
1025924,1025923,51
503682,1044358,51
503682,501636,51
503682,1025922,51
503682,781186,51
503682,460694,51
503682,130854,51
503682,372226,51
503682,370560,51
503682,1025920,51
503682,1042823,51
503682,1027970,51
503682,520064,51
503682,114567,51
503682,508806,51
503682,1025927,51
503682,1027975,51
503682,1024770,51
503682,1025926,51
503682,886660,51
503682,1025666,51
503682,380804,51
503682,634754,51
503682,769954,51
503682,108422,51
503682,1042310,51
503682,501639,51
503682,1027975,51
503682,102273,51
503682,1042307,51
503682,1017735,51
503682,370566,51
503682,501634,51
503682,1027974,51
503682,1021702,51
503682,370566,51
503682,370306,51
503682,370566,51
503682,765824,51
