config_from,config_to,weight
501634,769670,4
501634,769922,4
501634,769923,8
501634,769926,53
501634,769927,13
501634,769954,3
501634,769958,7
501634,770690,2
501634,778754,1
501634,778882,1
501634,779136,2
501634,779778,5
501634,779906,5
501634,780162,3
501634,780167,1
501634,781830,2
501634,781958,6
501634,782210,6
501634,782214,7
501634,782215,9
501634,785926,20
501634,786306,4
501634,786310,19
501634,820098,1
501634,820736,1
501634,828290,2
501634,828928,4
501634,829060,1
501634,829062,4
501634,832386,4
501634,844288,1
501634,844422,7
501634,845312,7
501634,853890,1
501634,864134,3
501634,878086,1
501634,880134,3
501634,885248,3
501634,885504,2
501634,885512,1
501634,885634,10
501634,886274,1
501634,886277,3
501634,886278,14
501634,886402,5
501634,886404,1
501634,886528,8
501634,886530,5
501634,886536,3
501634,886656,10
501634,886658,39
501634,886660,10
501634,886662,76
501634,886663,2
501634,886664,7
501634,888706,7
501634,890758,6
501634,890759,1
501634,892806,1
501634,893446,5
501634,893574,3
501634,893824,6
501634,893826,1
501634,893830,3
501634,894466,5
501634,894468,2
501634,894469,3
501634,894592,4
501634,894593,1
501634,894594,4
501634,894595,1
501634,894596,13
501634,894598,4
501634,894722,1
501634,894726,12
501634,894728,3
501634,894848,8
501634,894850,35
501634,894854,70
501634,894856,2
501634,896896,9
501634,896898,13
501634,896902,14
501634,898950,1
501634,900998,1
501634,901760,8
501634,902016,1
501634,902018,1
501634,903040,16
501634,903046,1
501634,904066,3
501634,905090,4
501634,907138,1
501634,907139,2
501634,909952,8
501634,909956,2
501634,909958,18
501634,910850,3
501634,910852,4
501634,910853,4
501634,910854,2
501634,910980,1
501634,911106,1
501634,911110,6
501634,911234,21
501634,911236,4
501634,911238,26
501634,912896,5
501634,912898,14
501634,912902,1
501634,913280,1
501634,913282,7
501634,913286,13
501634,952198,2
501634,960132,4
501634,960134,8
501634,960390,5
501634,976518,1
501634,995202,2
501634,995206,6
501634,995234,1
501634,995238,4
501634,1011206,4
501634,1011334,6
501634,1011590,8
501634,1015682,4
501634,1015686,1
501634,1016320,12
501634,1016576,4
501634,1016584,3
501634,1016704,20
501634,1016706,13
501634,1016708,2
501634,1016710,10
501634,1017344,2
501634,1017346,28
501634,1017350,10
501634,1017600,1
501634,1017602,59
501634,1017606,5
501634,1017728,32
501634,1017729,5
501634,1017730,77
501634,1017732,16
501634,1017733,4
501634,1017734,181
501634,1017735,36
501634,1017736,4
501634,1018752,3
501634,1018754,3
501634,1019648,2
501634,1019654,9
501634,1019776,4
501634,1019778,2
501634,1019782,14
501634,1019783,6
501634,1019790,4
501634,1019791,3
501634,1021825,7
501634,1021829,2
501634,1021831,10
501634,1023878,12
501634,1024640,13
501634,1024641,5
501634,1024642,6
501634,1024768,2
501634,1024776,3
501634,1024896,39
501634,1024897,9
501634,1024898,9
501634,1024902,27
501634,1025414,9
501634,1025415,10
501634,1025537,1
501634,1025538,11
501634,1025540,3
501634,1025541,7
501634,1025542,16
501634,1025664,3
501634,1025665,7
501634,1025666,7
501634,1025668,3
501634,1025670,1
501634,1025794,11
501634,1025798,12
501634,1025799,2
501634,1025920,50
501634,1025921,17
501634,1025922,268
501634,1025923,12
501634,1025925,2
501634,1025926,225
501634,1025927,54
501634,1026946,2
501634,1026950,9
501634,1026951,5
501634,1027584,1
501634,1027586,12
501634,1027590,19
501634,1027591,2
501634,1027714,3
501634,1027718,13
501634,1027719,1
501634,1027842,24
501634,1027846,1
501634,1027968,18
501634,1027969,15
501634,1027970,86
501634,1027971,19
501634,1027974,135
501634,1027975,178
501634,1027978,3
501634,1027982,19
501634,1030022,17
501634,1031686,7
501634,1031814,2
501634,1032066,25
501634,1032068,3
501634,1032070,26
501634,1032071,13
501634,1032834,1
501634,1033088,2
501634,1033089,1
501634,1033090,14
501634,1033730,1
501634,1033734,12
501634,1033862,1
501634,1033863,1
501634,1033986,8
501634,1033990,2
501634,1034112,1
501634,1034114,4
501634,1034118,60
501634,1034119,1
501634,1035136,2
501634,1035137,1
501634,1035138,1
501634,1035139,5
501634,1035778,2
501634,1038214,1
501634,1040262,3
501634,1040897,5
501634,1040899,3
501634,1040903,1
501634,1041024,25
501634,1041025,5
501634,1041026,8
501634,1041030,8
501634,1041031,9
501634,1041280,20
501634,1041281,12
501634,1041282,17
501634,1041286,11
501634,1041287,7
501634,1041288,3
501634,1041289,4
501634,1041292,3
501634,1041293,6
501634,1041356,3
501634,1041798,4
501634,1041922,2
501634,1041924,1
501634,1041926,8
501634,1042050,3
501634,1042054,2
501634,1042055,17
501634,1042178,1
501634,1042182,23
501634,1042304,6
501634,1042305,4
501634,1042306,30
501634,1042307,2
501634,1042308,1
501634,1042310,89
501634,1042311,16
501634,1042319,1
501634,1042380,8
501634,1043328,2
501634,1043330,8
501634,1043332,1
501634,1043334,15
501634,1043335,11
501634,1043342,7
501634,1043343,5
501634,1043970,2
501634,1043972,3
501634,1043974,10
501634,1044098,1
501634,1044102,3
501634,1044103,2
501634,1044226,10
501634,1044230,2
501634,1044354,32
501634,1044355,2
501634,1044358,56
501634,1044359,48
501634,1044366,3
501634,1044367,3
501634,1046406,3
501634,1047430,5
501634,1048068,1
501634,1048070,2
501634,1048450,18
501634,1048455,13
501634,1048458,2
503682,1942,1
503682,9856,1
503682,34304,2
503682,34310,2
503682,34432,3
503682,34690,1
503682,42624,7
503682,42882,1
503682,42886,2
503682,51078,4
503682,59270,7
503682,67478,8
503682,98944,4
503682,99200,2
503682,99202,6
503682,99206,3
503682,99840,15
503682,99846,13
503682,99968,17
503682,100096,2
503682,100224,10
503682,100226,28
503682,100228,5
503682,100230,13
503682,100246,2
503682,101248,18
503682,101250,1
503682,102272,34
503682,102273,7
503682,102274,11
503682,102278,12
503682,105344,1
503682,106370,12
503682,106374,26
503682,106375,6
503682,107136,3
503682,107396,1
503682,107398,3
503682,108032,2
503682,108416,6
503682,108418,24
503682,108420,8
503682,108422,25
503682,108423,1
503682,109444,1
503682,110080,22
503682,110082,13
503682,110086,9
503682,110210,2
503682,110214,1
503682,110338,1
503682,110464,34
503682,110465,7
503682,110466,36
503682,110467,7
503682,110468,2
503682,110470,42
503682,110471,11
503682,110498,3
503682,114562,2
503682,114563,4
503682,114566,51
503682,114567,21
503682,115200,6
503682,115202,4
503682,115328,1
503682,115590,8
503682,116224,1
503682,116352,3
503682,116480,2
503682,116610,1
503682,116614,5
503682,118662,4
503682,119298,2
503682,119302,2
503682,121350,2
503682,122758,18
503682,122766,2
503682,122884,1
503682,123396,2
503682,123398,4
503682,123520,7
503682,123782,2
503682,124422,5
503682,124800,4
503682,124806,5
503682,125444,2
503682,125446,10
503682,126464,16
503682,126470,7
503682,126850,13
503682,126854,18
503682,129542,9
503682,130566,2
503682,130598,5
503682,130854,11
503682,130947,3
503682,130950,15
503682,130951,2
503682,130982,8
503682,232192,4
503682,233344,1
503682,233345,8
503682,233346,3
503682,233348,1
503682,233350,2
503682,237440,2
503682,237442,3
503682,237446,6
503682,239234,1
503682,239488,2
503682,239490,14
503682,241152,4
503682,241154,2
503682,241536,7
503682,241538,30
503682,241539,24
503682,241542,21
503682,241543,11
503682,241603,2
503682,243590,3
503682,245634,6
503682,245635,5
503682,245638,15
503682,245639,1
503682,249730,10
503682,253826,2
503682,253830,1
503682,257538,6
503682,257671,1
503682,257922,9
503682,257926,8
503682,257927,4
503682,261638,3
503682,262019,3
503682,262022,5
503682,262023,3
503682,262054,4
503682,296834,7
503682,328576,2
503682,329600,1
503682,329622,9
503682,331650,1
503682,344576,16
503682,352768,14
503682,352896,1
503682,353152,1
503682,353158,2
503682,361216,3
503682,361218,4
503682,361344,24
503682,361348,4
503682,361350,31
503682,361358,3
503682,361984,21
503682,361986,9
503682,361988,2
503682,361989,5
503682,361990,5
503682,361992,6
503682,362240,12
503682,362242,30
503682,362246,26
503682,362247,11
503682,362368,66
503682,362370,41
503682,362372,12
503682,362373,1
503682,362374,76
503682,362375,44
503682,362380,13
503682,364032,6
503682,364290,2
503682,364416,17
503682,364418,11
503682,364419,2
503682,364420,9
503682,364421,1
503682,364422,19
503682,364423,3
503682,366342,5
503682,368390,3
503682,368518,1
503682,369414,1
503682,369536,18
503682,369538,13
503682,369540,5
503682,369542,1
503682,370176,5
503682,370190,10
503682,370304,5
503682,370306,6
503682,370310,9
503682,370316,3
503682,370318,1
503682,370432,10
503682,370438,8
503682,370560,87
503682,370562,62
503682,370564,12
503682,370566,75
503682,370567,9
503682,370572,7
503682,370583,1
503682,371584,2
503682,371588,1
503682,372224,9
503682,372226,7
503682,372228,1
503682,372230,5
503682,372238,2
503682,372354,1
503682,372480,7
503682,372481,3
503682,372482,1
503682,372608,30
503682,372609,8
503682,372610,35
503682,372611,5
503682,372612,18
503682,372613,2
503682,372614,61
503682,372615,21
503682,372631,3
503682,374534,4
503682,374598,3
503682,374726,5
503682,376704,20
503682,376706,2
503682,376708,3
503682,376710,11
503682,377344,1
503682,377346,4
503682,377600,1
503682,377602,3
503682,377606,9
503682,377728,16
503682,377734,30
503682,377735,5
503682,377742,7
503682,378370,1
503682,378502,2
503682,378624,2
503682,378626,1
503682,378630,2
503682,378752,6
503682,378754,2
503682,378758,16
503682,378766,1
503682,379654,2
503682,379782,11
503682,380674,1
503682,380678,2
503682,380802,2
503682,380804,9
503682,381442,4
503682,381446,4
503682,381698,2
503682,381702,1
503682,382726,3
503682,384774,1
503682,385798,3
503682,385920,8
503682,385922,1
503682,385924,5
503682,385926,25
503682,386562,2
503682,386688,6
503682,386690,5
503682,386694,1
503682,386822,1
503682,386944,8
503682,386946,4
503682,386948,8
503682,386950,63
503682,387974,3
503682,388608,2
503682,388610,5
503682,388614,2
503682,388864,9
503682,388866,9
503682,388870,2
503682,388993,5
503682,388994,31
503682,388996,2
503682,388997,7
503682,388998,25
503682,388999,2
503682,393094,12
503682,397198,1
503682,442247,11
503682,460546,1
503682,460678,3
503682,460686,1
503682,460694,1
503682,462594,1
503682,462722,8
503682,462726,2
503682,462734,1
503682,467846,1
503682,467847,4
503682,468738,1
503682,468870,6
503682,470916,2
503682,470918,26
503682,475014,3
503682,484230,7
503682,484231,4
503682,492422,2
503682,493314,8
503682,493318,11
503682,493440,15
503682,493442,18
503682,493444,11
503682,493446,40
503682,493447,11
503682,494336,4
503682,494466,5
503682,495106,2
503682,495360,1
503682,495362,5
503682,495488,16
503682,495489,2
503682,495490,24
503682,495491,3
503682,495492,6
503682,495494,9
503682,495495,5
503682,497158,5
503682,497414,14
503682,499584,4
503682,499586,2
503682,500482,3
503682,500486,9
503682,500608,8
503682,500610,6
503682,500612,2
503682,500614,9
503682,500615,2
503682,501254,3
503682,501256,1
503682,501258,3
503682,501262,5
503682,501506,8
503682,501507,2
503682,501510,9
503682,501511,4
503682,501632,56
503682,501634,145
503682,501635,19
503682,501636,19
503682,501638,118
503682,501639,49
503682,501703,3
503682,502528,1
503682,502658,9
503682,502659,7
503682,502663,1
503682,503296,4
503682,503298,1
503682,503552,19
503682,503554,25
503682,503555,1
503682,503556,1
503682,503558,13
503682,503559,5
503682,503680,94
503682,503681,12
503682,503682,457
503682,503683,55
503682,503684,5
503682,503685,4
503682,503686,145
503682,503687,52
503682,503690,11
503682,503703,1
503682,504576,1
503682,504578,2
503682,505602,1
503682,505606,4
503682,505734,14
503682,507650,2
503682,507776,24
503682,507778,12
503682,507779,1
503682,507780,2
503682,507782,47
503682,507799,2
503682,508804,17
503682,508806,38
503682,508807,1
503682,509698,2
503682,509702,4
503682,509826,1
503682,509828,4
503682,509830,18
503682,509831,19
503682,510854,1
503682,511367,2
503682,511744,5
503682,511746,4
503682,511872,9
503682,511874,6
503682,511876,2
503682,511878,8
503682,511879,1
503682,516608,27
503682,516610,4
503682,516870,6
503682,516871,1
503682,516992,13
503682,516994,2
503682,516996,4
503682,516998,17
503682,517634,1
503682,517640,1
503682,517642,2
503682,517890,6
503682,517891,1
503682,517894,12
503682,517895,11
503682,517898,1
503682,517902,1
503682,518016,2
503682,518017,6
503682,518018,22
503682,518019,4
503682,518020,5
503682,518022,51
503682,518023,9
503682,518087,3
503682,518535,2
503682,519042,6
503682,519044,1
503682,519046,8
503682,519431,1
503682,519559,13
503682,519936,5
503682,519938,7
503682,519939,2
503682,519942,16
503682,520064,15
503682,520065,3
503682,520066,39
503682,520067,8
503682,520068,7
503682,520070,69
503682,520071,32
503682,520079,2
503682,520962,4
503682,521986,7
503682,522118,2
503682,524034,2
503682,524162,7
503682,524164,6
503682,524166,21
503682,534144,3
503682,534145,6
503682,558592,10
503682,558720,1
503682,558982,2
503682,566913,3
503682,575232,2
503682,623488,11
503682,624128,16
503682,624130,16
503682,624256,4
503682,624384,4
503682,624390,4
503682,624512,7
503682,624514,8
503682,624518,17
503682,625536,1
503682,626310,4
503682,626566,21
503682,626567,15
503682,628614,6
503682,630656,2
503682,630658,13
503682,630662,11
503682,630694,5
503682,631426,2
503682,631682,4
503682,631684,2
503682,631686,13
503682,632320,23
503682,632322,19
503682,632326,1
503682,632448,5
503682,632449,3
503682,632450,2
503682,632454,7
503682,632576,6
503682,632578,4
503682,632582,2
503682,632704,8
503682,632706,32
503682,632708,1
503682,632709,1
503682,632710,28
503682,632711,2
503682,632740,3
503682,632741,4
503682,633730,3
503682,633734,1
503682,634368,24
503682,634370,26
503682,634374,26
503682,634496,22
503682,634498,1
503682,634500,1
503682,634502,16
503682,634503,6
503682,634752,12
503682,634753,1
503682,634754,28
503682,634755,11
503682,634756,6
503682,634758,84
503682,634759,8
503682,636800,11
503682,636804,2
503682,636806,12
503682,636836,3
503682,638464,3
503682,638466,3
503682,638592,1
503682,638596,2
503682,638598,3
503682,638848,13
503682,638850,5
503682,638852,2
503682,638854,22
503682,639490,4
503682,639746,1
503682,640640,2
503682,640768,24
503682,640770,1
503682,640896,9
503682,642566,6
503682,642567,4
503682,642944,2
503682,642950,3
503682,642951,1
503682,647046,2
503682,647682,3
503682,647808,8
503682,647810,5
503682,648070,4
503682,648834,5
503682,648838,1
503682,649090,10
503682,649094,12
503682,650752,5
503682,650758,11
503682,650759,4
503682,650790,5
503682,650880,2
503682,650884,2
503682,651136,9
503682,651138,16
503682,651142,32
503682,653190,2
503682,654854,1
503682,654886,4
503682,655234,4
503682,655238,5
503682,697345,3
503682,697347,6
503682,697859,3
503682,733056,2
503682,733058,2
503682,755590,4
503682,756480,2
503682,756608,10
503682,757632,8
503682,757633,2
503682,757634,9
503682,757638,14
503682,757639,2
503682,761730,1
503682,762883,5
503682,763392,15
503682,763393,2
503682,763394,8
503682,763395,2
503682,763522,4
503682,763526,2
503682,763776,6
503682,763778,19
503682,763782,7
503682,764802,5
503682,764807,1
503682,765696,3
503682,765699,2
503682,765824,67
503682,765825,15
503682,765826,26
503682,765827,15
503682,765830,19
503682,765831,21
503682,767878,17
503682,768902,1
503682,769536,1
503682,769538,9
503682,769542,1
503682,769665,15
503682,769667,1
503682,769798,1
503682,769920,13
503682,769922,18
503682,769923,2
503682,769926,33
503682,769927,5
503682,769939,2
503682,769943,2
503682,769954,6
503682,769955,22
503682,769958,6
503682,769959,5
503682,769971,29
503682,774022,2
503682,778118,10
503682,781184,4
503682,781186,3
503682,781191,1
503682,781824,4
503682,781826,10
503682,781959,15
503682,782208,1
503682,782210,11
503682,782214,18
503682,782215,17
503682,785030,9
503682,785031,3
503682,785286,2
503682,785287,2
503682,785926,26
503682,786182,9
503682,786310,22
503682,786311,9
503682,786343,4
503682,820870,4
503682,821126,3
503682,885638,8
503682,886272,8
503682,886273,5
503682,886274,3
503682,886277,1
503682,886400,2
503682,886401,1
503682,886656,18
503682,886657,1
503682,886658,18
503682,886660,10
503682,886661,4
503682,886662,95
503682,886663,3
503682,888322,7
503682,888710,2
503682,888711,13
503682,892838,2
503682,893446,4
503682,893828,2
503682,893830,3
503682,894464,1
503682,894466,2
503682,894470,6
503682,894592,6
503682,894598,3
503682,894722,4
503682,894726,2
503682,894848,17
503682,894850,21
503682,894852,2
503682,894854,43
503682,894855,2
503682,896514,7
503682,896519,2
503682,896640,5
503682,896645,2
503682,896647,4
503682,896770,1
503682,896896,2
503682,896898,6
503682,896900,3
503682,896901,2
503682,896902,26
503682,896919,1
503682,900742,1
503682,900743,2
503682,900992,1
503682,900994,3
503682,900995,4
503682,900998,2
503682,900999,3
503682,901030,1
503682,901890,3
503682,902016,3
503682,902018,2
503682,902912,5
503682,902914,5
503682,903046,7
503682,903942,6
503682,904070,19
503682,905088,5
503682,905090,2
503682,905094,6
503682,910212,1
503682,910214,10
503682,911234,11
503682,911236,1
503682,911238,18
503682,911878,4
503682,912006,1
503682,912902,2
503682,912903,3
503682,913030,1
503682,913280,6
503682,913282,2
503682,913284,3
503682,913286,9
503682,915334,1
503682,917126,1
503682,917382,5
503682,919438,14
503682,919470,10
503682,921486,1
503682,927662,20
503682,931750,1
503682,931758,2
503682,951942,9
503682,960003,2
503682,960430,3
503682,964518,3
503682,964519,5
503682,966535,3
503682,966567,3
503682,984962,3
503682,984970,8
503682,984974,2
503682,987010,2
503682,992135,7
503682,993158,9
503682,995206,1
503682,1008512,13
503682,1009536,2
503682,1009537,7
503682,1009539,4
503682,1016580,2
503682,1016581,1
503682,1016710,1
503682,1017478,1
503682,1017600,1
503682,1017604,14
503682,1017605,1
503682,1017606,2
503682,1017728,40
503682,1017729,2
503682,1017730,23
503682,1017731,9
503682,1017732,15
503682,1017733,5
503682,1017734,105
503682,1017735,40
503682,1019394,12
503682,1019398,4
503682,1019650,9
503682,1019654,1
503682,1019776,1
503682,1019777,9
503682,1019778,15
503682,1019782,36
503682,1019783,13
503682,1019810,4
503682,1021446,1
503682,1021698,4
503682,1021702,16
503682,1023746,1
503682,1024770,2
503682,1024774,7
503682,1024775,2
503682,1024898,38
503682,1024900,1
503682,1024902,39
503682,1024903,1
503682,1025536,2
503682,1025538,12
503682,1025542,14
503682,1025666,4
503682,1025670,5
503682,1025671,6
503682,1025794,11
503682,1025795,5
503682,1025798,20
503682,1025920,23
503682,1025921,3
503682,1025922,104
503682,1025923,27
503682,1025924,6
503682,1025925,6
503682,1025926,161
503682,1025927,106
503682,1026946,1
503682,1026950,8
503682,1027079,2
503682,1027591,2
503682,1027713,7
503682,1027719,11
503682,1027840,4
503682,1027842,9
503682,1027843,3
503682,1027846,8
503682,1027874,1
503682,1027968,40
503682,1027969,18
503682,1027970,155
503682,1027971,19
503682,1027972,32
503682,1027973,22
503682,1027974,107
503682,1027975,161
503682,1027991,1
503682,1028002,1
503682,1028006,7
503682,1029760,2
503682,1031042,5
503682,1031046,3
503682,1031808,14
503682,1031809,3
503682,1032064,12
503682,1032066,17
503682,1032067,5
503682,1032070,24
503682,1032071,16
503682,1032087,3
503682,1033094,8
503682,1034115,1
503682,1034118,1
503682,1034119,8
503682,1036160,3
503682,1036166,16
503682,1036167,1
503682,1040896,2
503682,1040898,14
503682,1040902,5
503682,1041024,10
503682,1041026,6
503682,1041030,4
503682,1041158,4
503682,1041280,15
503682,1041282,3
503682,1041284,9
503682,1041286,57
503682,1041287,10
503682,1041920,9
503682,1041922,11
503682,1041926,3
503682,1042048,6
503682,1042050,3
503682,1042054,5
503682,1042182,1
503682,1042183,1
503682,1042304,10
503682,1042305,11
503682,1042306,19
503682,1042307,34
503682,1042309,8
503682,1042310,80
503682,1042311,44
503682,1042823,21
503682,1043328,4
503682,1043330,4
503682,1043333,4
503682,1043334,18
503682,1043335,13
503682,1043974,3
503682,1043975,7
503682,1044102,3
503682,1044103,29
503682,1044224,1
503682,1044230,2
503682,1044352,5
503682,1044354,34
503682,1044355,8
503682,1044356,12
503682,1044357,6
503682,1044358,122
503682,1044359,85
503682,1044390,11
503682,1048450,5
503682,1048454,9
503682,1048455,12
503682,1048486,1
520070,99328,2
520070,99840,4
520070,99846,2
520070,100096,7
520070,100098,4
520070,100224,3
520070,100231,9
520070,101894,21
520070,102023,5
520070,102146,1
520070,102151,1
520070,102272,3
520070,102274,1
520070,102278,20
520070,102279,7
520070,104320,1
520070,104326,1
520070,105990,3
520070,106119,4
520070,106368,5
520070,106374,5
520070,106375,18
520070,107392,1
520070,108294,1
520070,108416,8
520070,108418,12
520070,109442,2
520070,110082,1
520070,110086,3
520070,110214,11
520070,110338,1
520070,110342,7
520070,110464,3
520070,110466,19
520070,110470,83
520070,110471,3
520070,114182,2
520070,114438,8
520070,114560,7
520070,114566,8
520070,115462,7
520070,116230,4
520070,116486,6
520070,118278,1
520070,118530,3
520070,118534,6
520070,118668,1
520070,122764,4
520070,123654,3
520070,123782,1
520070,124800,2
520070,124802,2
520070,125826,1
520070,125830,5
520070,126466,7
520070,126470,4
520070,126722,4
520070,126726,11
520070,126850,17
520070,126852,5
520070,126854,21
520070,130688,2
520070,130690,1
520070,130944,5
520070,130946,10
520070,130950,5
520070,207744,2
520070,224128,5
520070,225152,2
520070,233222,4
520070,233344,2
520070,233350,3
520070,240512,1
520070,240519,1
520070,241154,4
520070,241408,1
520070,241536,1
520070,241538,8
520070,241540,2
520070,241542,12
520070,241543,7
520070,244615,3
520070,245634,17
520070,245638,16
520070,249478,2
520070,249734,4
520070,254850,1
520070,254854,3
520070,256896,4
520070,256898,2
520070,256899,6
520070,256902,4
520070,257798,4
520070,257922,4
520070,257926,22
520070,260994,10
520070,260995,2
520070,260998,1
520070,261762,1
520070,262018,1
520070,262022,17
520070,296710,4
520070,304005,1
520070,306053,1
520070,361092,4
520070,361222,2
520070,361346,2
520070,361350,4
520070,361984,4
520070,361988,4
520070,361990,4
520070,362112,3
520070,362114,3
520070,362116,1
520070,362240,1
520070,362242,1
520070,362244,2
520070,362246,10
520070,362368,18
520070,362370,17
520070,362372,4
520070,362374,52
520070,364038,6
520070,364160,4
520070,364294,3
520070,364416,2
520070,364418,7
520070,364420,7
520070,364422,15
520070,366470,5
520070,368134,1
520070,368518,2
520070,369412,3
520070,369540,3
520070,370178,1
520070,370306,7
520070,370434,6
520070,370436,6
520070,370437,2
520070,370438,8
520070,370560,15
520070,370562,13
520070,370564,5
520070,370566,39
520070,370567,5
520070,372482,7
520070,372484,7
520070,372485,3
520070,372486,22
520070,372608,1
520070,372610,12
520070,372612,1
520070,372614,79
520070,372615,5
520070,372622,14
520070,376582,8
520070,376710,5
520070,377344,8
520070,377476,3
520070,377478,8
520070,377730,2
520070,377734,16
520070,378368,7
520070,378624,1
520070,378626,15
520070,378630,5
520070,378754,2
520070,378758,25
520070,380802,5
520070,380804,7
520070,380806,17
520070,380812,5
520070,384902,8
520070,384908,9
520070,384910,2
520070,385924,21
520070,385925,4
520070,385926,21
520070,385927,10
520070,386818,2
520070,386822,2
520070,386946,1
520070,386948,1
520070,386950,39
520070,386951,3
520070,387972,16
520070,387973,2
520070,387974,26
520070,387975,6
520070,388743,1
520070,388870,15
520070,388992,3
520070,388994,5
520070,388996,24
520070,388998,157
520070,388999,9
520070,390023,1
520070,393092,3
520070,393094,7
520070,412549,4
520070,412551,2
520070,413574,1
520070,413575,5
520070,427271,2
520070,427287,1
520070,427783,6
520070,427910,7
520070,427911,4
520070,429958,1
520070,435077,2
520070,436103,5
520070,437125,6
520070,445317,3
520070,446342,3
520070,451463,6
520070,452486,2
520070,452487,7
520070,453509,2
520070,453510,1
520070,454534,2
520070,455431,2
520070,455559,4
520070,467845,2
520070,467847,3
520070,492418,3
520070,492422,11
520070,492546,6
520070,493058,2
520070,493062,5
520070,493190,1
520070,493318,8
520070,493440,18
520070,493443,2
520070,493444,2
520070,493446,22
520070,493447,13
520070,495366,1
520070,495488,1
520070,495491,7
520070,495492,5
520070,495494,55
520070,495495,8
520070,497542,13
520070,499588,1
520070,499590,25
520070,500224,2
520070,500608,2
520070,500610,3
520070,500613,2
520070,500614,19
520070,500615,7
520070,501248,3
520070,501250,1
520070,501254,7
520070,501509,2
520070,501510,2
520070,501632,20
520070,501633,1
520070,501634,21
520070,501635,1
520070,501637,3
520070,501638,45
520070,501639,36
520070,502662,4
520070,503298,4
520070,503429,1
520070,503554,5
520070,503557,2
520070,503558,17
520070,503559,4
520070,503680,4
520070,503681,9
520070,503682,48
520070,503683,6
520070,503685,4
520070,503686,201
520070,503687,55
520070,503694,6
520070,505734,6
520070,506758,2
520070,506759,5
520070,507527,4
520070,507780,6
520070,507782,54
520070,507783,4
520070,508806,5
520070,508807,1
520070,509440,7
520070,509442,3
520070,509696,2
520070,509698,2
520070,509826,1
520070,509830,5
520070,511874,3
520070,511877,3
520070,511878,22
520070,511879,3
520070,513927,2
520070,515974,6
520070,515975,1
520070,516614,17
520070,516741,7
520070,516742,21
520070,516743,6
520070,516871,6
520070,516994,2
520070,516996,2
520070,516997,18
520070,516998,46
520070,516999,33
520070,517894,8
520070,518018,1
520070,518022,80
520070,518023,33
520070,518918,7
520070,519041,4
520070,519042,3
520070,519043,1
520070,519044,17
520070,519045,7
520070,519046,43
520070,519047,12
520070,519686,3
520070,519813,1
520070,519814,1
520070,519815,19
520070,519822,3
520070,519942,33
520070,520064,2
520070,520066,31
520070,520068,19
520070,520069,25
520070,520070,732
520070,520071,259
520070,520078,1
520070,521095,3
520070,522118,11
520070,522119,1
520070,523137,3
520070,523138,2
520070,523141,7
520070,523142,4
520070,523143,2
520070,523911,2
520070,524038,3
520070,524039,10
520070,524164,13
520070,524166,114
520070,524167,20
520070,576000,1
520070,584192,4
520070,584194,1
520070,585218,3
520070,623616,1
520070,624258,12
520070,624514,5
520070,624515,1
520070,624518,14
520070,624519,3
520070,625410,4
520070,626182,1
520070,626310,1
520070,626311,1
520070,626434,2
520070,626439,2
520070,626560,5
520070,626561,2
520070,626562,8
520070,626566,18
520070,630278,11
520070,630656,6
520070,630657,2
520070,632454,1
520070,632455,2
520070,632706,3
520070,632707,3
520070,632710,13
520070,634368,2
520070,634370,2
520070,634374,4
520070,634496,12
520070,634498,5
520070,634502,44
520070,634631,6
520070,634752,20
520070,634754,25
520070,634756,6
520070,634758,92
520070,634759,11
520070,638470,13
520070,638594,1
520070,638854,17
520070,638855,13
520070,639878,4
520070,640896,1
520070,640898,2
520070,641536,8
520070,647942,3
520070,648070,7
520070,649088,2
520070,649728,22
520070,649730,1
520070,649734,2
520070,650752,2
520070,650754,6
520070,650758,1
520070,651136,21
520070,651138,5
520070,651142,10
520070,655234,1
520070,655238,6
520070,714246,3
520070,714502,4
520070,716290,4
520070,716294,13
520070,716550,3
520070,733058,2
520070,733062,4
520070,737154,5
520070,737158,4
520070,749440,1
520070,755585,7
520070,755590,3
520070,757633,10
520070,757638,24
520070,761350,4
520070,761734,16
520070,762752,3
520070,763779,7
520070,764800,1
520070,765442,3
520070,765568,1
520070,765574,5
520070,765698,2
520070,765824,20
520070,765826,10
520070,765828,1
520070,765830,57
520070,765831,43
520070,768902,11
520070,769542,4
520070,769666,1
520070,769670,1
520070,769671,3
520070,769702,3
520070,769922,3
520070,769923,5
520070,769926,58
520070,769927,41
520070,769954,2
520070,779136,6
520070,779138,1
520070,779782,1
520070,781184,1
520070,781191,2
520070,781207,2
520070,782210,12
520070,782211,13
520070,782214,34
520070,782215,2
520070,785286,8
520070,786306,13
520070,786307,1
520070,786310,66
520070,786311,34
520070,786338,7
520070,786340,22
520070,786342,12
520070,786343,3
520070,829319,2
520070,831367,3
520070,845703,5
520070,845711,4
520070,885760,1
520070,886272,2
520070,886656,10
520070,886658,32
520070,886660,9
520070,886661,4
520070,886662,66
520070,886663,8
520070,888578,5
520070,888704,5
520070,888706,2
520070,888710,26
520070,888711,1
520070,892800,1
520070,892802,1
520070,893574,1
520070,894470,7
520070,894598,33
520070,894599,8
520070,894722,4
520070,894726,6
520070,894848,6
520070,894850,14
520070,894854,11
520070,894855,1
520070,896514,2
520070,896518,4
520070,896519,3
520070,896640,2
520070,896644,1
520070,896646,21
520070,896774,1
520070,896775,14
520070,896898,2
520070,896899,4
