config_from,config_to,t_to,sample_to
100230,493446,10,2
484230,493446,10,2
100224,493446,10,2
634752,493446,10,2
1025924,493446,10,2
1025920,493446,10,2
886272,493446,10,2
364420,493446,10,2
511879,493446,10,2
522118,493446,10,2
910982,493446,10,2
516995,493446,10,2
329222,493446,10,2
1040902,493446,10,2
765442,493446,10,2
370630,493446,10,2
1017735,493446,10,2
1031815,493446,10,2
370630,493446,10,2
508800,493446,10,2
370438,493446,10,2
372614,493446,10,2
886658,493446,10,2
1025924,493446,10,2
493442,493446,10,2
1017732,493446,10,2
911238,493446,10,2
378758,493446,10,2
378758,493446,10,2
1041280,493446,10,2
501634,493446,10,2
1044354,493446,10,2
886662,493446,10,2
757638,493446,10,2
886663,493446,10,2
886658,493446,10,2
886663,493446,10,2
896898,493446,10,2
648838,493446,10,2
1024903,493446,10,2
239488,493446,10,2
370438,493446,10,2
493446,493446,10,2
109440,493446,10,2
361984,493446,10,2
1044134,493446,10,2
1043334,493446,10,2
1044102,493446,10,2
362370,493446,10,2
885632,493446,10,2
769922,493446,10,2
1027719,493446,10,2
886663,493446,10,2
886278,493446,10,2
508422,493446,10,2
100224,493446,10,2
370564,493446,10,2
1042306,493446,10,2
370438,493446,10,2
508422,493446,10,2
910982,493446,10,2
385926,493446,10,2
902020,493446,10,2
774016,493446,10,2
1048454,493446,10,2
632322,493446,10,2
894854,493446,10,2
1017732,493446,10,2
632706,493446,10,2
376838,493446,10,2
122758,493446,10,2
886662,493446,10,2
493446,493446,10,2
385926,493446,10,2
1044358,493446,10,2
1044356,493446,10,2
388998,493446,10,2
650759,493446,10,2
1016322,493446,10,2
378758,493446,10,2
516998,493446,10,2
886658,493446,10,2
362376,493446,10,2
896898,493446,10,2
1025926,493446,10,2
522118,493446,10,2
362382,493446,10,2
782214,493446,10,2
370630,493446,10,2
765575,493446,10,2
1027842,493446,10,2
436102,493446,10,2
894854,493446,10,2
118534,493446,10,2
886274,493446,10,2
503686,493446,10,2
114566,493446,10,2
910854,493446,10,2
976775,493446,10,2
385920,493446,10,2
1025924,493446,10,2
361346,493446,10,2
362368,493446,10,2
757638,493446,10,2
517632,493446,10,2
370438,493446,10,2
125826,493446,10,2
1016839,493446,10,2
100226,493446,10,2
378758,493446,10,2
376838,493446,10,2
370438,493446,10,2
362374,493446,10,2
1043334,493446,10,2
787334,493446,10,2
503558,493446,10,2
518918,493446,10,2
769959,493446,10,2
1017730,493446,10,2
503687,493446,10,2
1017606,493446,10,2
100226,493446,10,2
885632,493446,10,2
347910,493446,10,2
347910,493446,10,2
100226,493446,10,2
769926,493446,10,2
370438,493446,10,2
362242,493446,10,2
1044359,493446,10,2
1017606,493446,10,2
372614,493446,10,2
362368,493446,10,2
362242,493446,10,2
362376,493446,10,2
1017606,493446,10,2
929282,493446,10,2
503682,493446,10,2
126854,493446,10,2
378758,493446,10,2
508678,493446,10,2
787334,493446,10,2
503687,493446,10,2
759687,493446,10,2
1042305,493446,10,2
516995,493446,10,2
376838,493446,10,2
638886,493446,10,2
886663,493446,10,2
1025924,493446,10,2
632710,493446,10,2
503682,493446,10,2
362370,493446,10,2
1017478,493446,10,2
362242,493446,10,2
995207,493446,10,2
1017606,493446,10,2
886662,493446,10,2
1033090,493446,10,2
520071,493446,10,2
886662,493446,10,2
894855,493446,10,2
362382,493446,10,2
372614,493446,10,2
126854,493446,10,2
1032071,493446,10,2
1017732,493446,10,2
911238,493446,10,2
1017730,493446,10,2
692102,493446,10,2
1017478,493446,10,2
911238,493446,10,2
1032068,493446,10,2
886662,493446,10,2
347910,493446,10,2
1033090,493446,10,2
1041024,493446,10,2
347910,493446,10,2
1017478,493446,10,2
501506,493446,10,2
1025920,493446,10,2
632710,493446,10,2
364420,493446,10,2
1032119,493446,10,2
520070,493446,10,2
516995,493446,10,2
361350,493446,10,2
516995,493446,10,2
885632,493446,10,2
1044354,493446,10,2
894598,493446,10,2
362370,493446,10,2
362242,493446,10,2
902020,493446,10,2
1025922,493446,10,2
385920,493446,10,2
329222,493446,10,2
369543,493446,10,2
347910,493446,10,2
362382,493446,10,2
885632,493446,10,2
511879,493446,10,2
522118,493446,10,2
648838,493446,10,2
501634,493446,10,2
1017730,493446,10,2
100226,493446,10,2
362370,493446,10,2
436102,493446,10,2
362368,493446,10,2
503682,493446,10,2
501638,493446,10,2
1032066,493446,10,2
362382,493446,10,2
362368,493446,10,2
1033090,493446,10,2
1032066,493446,10,2
765575,493447,10,2
369543,493447,10,2
1032110,493447,10,2
1016839,493447,10,2
361350,493447,10,2
520070,493447,10,2
362382,493447,10,2
1033990,493447,10,2
385920,493447,10,2
1031046,493447,10,2
1027969,493447,10,2
364420,493447,10,2
362376,493447,10,2
911239,493447,10,2
1017606,493447,10,2
517638,493447,10,2
757638,493447,10,2
886662,493447,10,2
516998,493447,10,2
507654,493447,10,2
501634,493447,10,2
1032071,493447,10,2
1025920,493447,10,2
503687,493447,10,2
493442,493447,10,2
638854,493447,10,2
1032071,493447,10,2
1016839,493447,10,2
1027842,493447,10,2
1041287,493447,10,2
754560,493447,10,2
503686,493454,10,0
631680,495366,10,2
638850,495492,10,2
886663,495494,10,2
1025920,495494,10,2
763522,495494,10,2
364420,495494,10,2
362376,495494,10,2
1025920,495494,10,2
361346,495494,10,2
1024903,495494,10,2
632710,495494,10,2
632320,495494,10,2
1024903,495494,10,2
1017606,495494,10,2
370630,495494,10,2
1040896,495494,10,2
1017734,495494,10,2
780167,495494,10,2
910982,495494,10,2
894855,495494,10,2
886660,495494,10,2
1025926,495495,10,2
976775,495495,10,2
886278,495495,10,2
1027969,497542,10,1
1033990,497542,10,1
517126,500224,10,1
517632,500224,10,1
1016832,500224,10,1
1040896,500224,10,1
376832,500224,10,1
376832,500224,10,1
1041922,500224,10,1
1040896,500224,10,1
886272,500224,10,1
517632,500224,10,1
765442,500224,10,1
516997,500225,10,1
517632,500225,10,1
886272,500230,10,1
517638,500352,10,1
501506,500352,10,1
1033090,500352,10,1
376838,500480,10,2
517638,500480,10,2
501377,500482,10,2
388998,500486,10,2
501506,500608,10,2
516865,500608,10,2
1044359,500608,10,2
1041280,500608,10,2
1041280,500608,10,2
1041280,500608,10,2
1040896,500608,10,2
385920,500608,10,2
885632,500608,10,2
1042311,500608,10,2
1041288,500608,10,2
1033090,500608,10,2
362242,500608,10,2
508800,500608,10,2
508800,500608,10,2
1041288,500608,10,2
516995,500608,10,2
115332,500608,10,2
520065,500608,10,2
754560,500608,10,2
1025665,500608,10,2
364420,500610,10,2
484230,500611,10,2
1042306,500612,10,2
1041288,500613,10,2
1032102,500614,10,2
377350,500614,10,2
1044356,500614,10,2
1044355,500614,10,2
501638,500614,10,2
515974,500614,10,2
516998,500614,10,2
516997,500614,10,2
501638,500614,10,2
115332,500614,10,2
361350,500614,10,2
782214,500614,10,2
518918,500614,10,2
910982,500614,10,2
378758,500614,10,2
1025922,500614,10,2
519815,500615,10,2
1032110,500615,10,2
1041286,500615,10,2
1027968,500615,10,2
1032066,500615,10,2
519686,500615,10,2
886663,500615,10,2
648070,500615,10,2
516865,500615,10,2
508678,500615,10,2
1027968,500625,10,0
1011200,500736,10,0
516865,500737,10,0
763522,500737,10,0
1041288,501120,10,0
517632,501248,10,1
361472,501248,10,1
886278,501248,10,1
634374,501248,10,1
1041024,501248,10,1
929282,501248,10,1
1016832,501248,10,1
517638,501248,10,1
929282,501248,10,1
1011200,501248,10,1
376832,501248,10,1
517638,501248,10,1
1016833,501248,10,1
362242,501248,10,1
517632,501248,10,1
1025538,501248,10,1
1040896,501248,10,1
886272,501248,10,1
1025538,501248,10,1
1031046,501250,10,1
1016839,501250,10,1
361472,501250,10,1
1041922,501250,10,1
362242,501250,10,1
886274,501250,10,1
385926,501250,10,1
763522,501250,10,1
385536,501250,10,1
1016322,501250,10,1
519686,501254,10,1
377350,501254,10,1
501634,501254,10,1
517638,501254,10,1
362112,501254,10,1
517126,501254,10,1
392710,501254,10,1
508800,501376,10,1
385920,501376,10,1
1025665,501376,10,1
1041922,501377,10,1
370438,501378,10,1
516997,501382,10,1
503682,501382,10,1
126854,501382,10,1
493446,501383,10,1
1017732,501504,10,2
1041024,501504,10,2
361346,501504,10,2
361346,501506,10,2
100224,501506,10,2
1040896,501506,10,2
648070,501506,10,2
650752,501510,10,2
1027842,501510,10,2
516998,501510,10,2
493442,501510,10,2
520065,501510,10,2
650759,501510,10,2
886658,501510,10,2
493446,501510,10,2
1041926,501511,10,2
239488,501632,10,2
885632,501632,10,2
1016832,501632,10,2
100224,501632,10,2
894854,501632,10,2
1016832,501632,10,2
499462,501632,10,2
1025539,501632,10,2
385920,501632,10,2
631680,501632,10,2
1025539,501632,10,2
885632,501632,10,2
1025920,501632,10,2
634496,501632,10,2
385920,501632,10,2
1044356,501632,10,2
886272,501632,10,2
1041288,501632,10,2
1017730,501632,10,2
1042305,501632,10,2
1044358,501632,10,2
902020,501632,10,2
1032070,501632,10,2
1025920,501632,10,2
1011200,501632,10,2
501506,501632,10,2
362112,501632,10,2
118534,501632,10,2
109440,501632,10,2
1041280,501632,10,2
361350,501632,10,2
886658,501632,10,2
369280,501632,10,2
885632,501632,10,2
501638,501632,10,2
362382,501632,10,2
370438,501632,10,2
769922,501632,10,2
369280,501632,10,2
896903,501632,10,2
372610,501632,10,2
1027969,501632,10,2
765830,501632,10,2
362368,501632,10,2
362376,501632,10,2
311808,501632,10,2
517632,501632,10,2
100224,501632,10,2
362382,501632,10,2
1042304,501632,10,2
364420,501632,10,2
360960,501632,10,2
1016322,501632,10,2
239488,501632,10,2
491520,501632,10,2
377600,501632,10,2
114560,501632,10,2
1041024,501632,10,2
1041926,501632,10,2
1025539,501632,10,2
1044097,501632,10,2
362242,501632,10,2
108416,501632,10,2
369280,501633,10,2
1025924,501633,10,2
516997,501633,10,2
1017478,501633,10,2
362368,501633,10,2
1027969,501633,10,2
503558,501634,10,2
362374,501634,10,2
516865,501634,10,2
1044353,501634,10,2
1044354,501634,10,2
1027719,501634,10,2
362382,501634,10,2
110470,501634,10,2
1016322,501634,10,2
493446,501634,10,2
787334,501634,10,2
1016839,501634,10,2
1042306,501634,10,2
1017734,501634,10,2
1041288,501634,10,2
522118,501634,10,2
503686,501634,10,2
499462,501634,10,2
1025926,501634,10,2
1025922,501634,10,2
787334,501634,10,2
913282,501634,10,2
913286,501634,10,2
1025538,501634,10,2
1027968,501634,10,2
1033990,501634,10,2
499462,501634,10,2
1032071,501634,10,2
754560,501634,10,2
1032070,501634,10,2
1027969,501634,10,2
1040902,501634,10,2
524175,501634,10,2
370564,501634,10,2
378758,501634,10,2
370564,501634,10,2
362374,501634,10,2
520070,501634,10,2
786306,501634,10,2
651170,501634,10,2
361984,501634,10,2
516865,501634,10,2
1027974,501634,10,2
520065,501634,10,2
1041280,501634,10,2
894598,501634,10,2
1025795,501634,10,2
516865,501634,10,2
759687,501634,10,2
1027970,501634,10,2
516865,501634,10,2
1032119,501634,10,2
634496,501634,10,2
385536,501634,10,2
763522,501634,10,2
493442,501634,10,2
1033090,501634,10,2
1017735,501635,10,2
763782,501635,10,2
516865,501635,10,2
377600,501635,10,2
311808,501636,10,2
1025795,501636,10,2
1042304,501636,10,2
1044358,501636,10,2
1025665,501636,10,2
108416,501636,10,2
786306,501636,10,2
626566,501637,10,2
516997,501637,10,2
503686,501637,10,2
1017735,501638,10,2
484230,501638,10,2
913286,501638,10,2
370564,501638,10,2
976775,501638,10,2
388998,501638,10,2
1017732,501638,10,2
503687,501638,10,2
1016839,501638,10,2
436102,501638,10,2
894855,501638,10,2
362376,501638,10,2
508422,501638,10,2
370564,501638,10,2
499462,501638,10,2
894855,501638,10,2
516865,501638,10,2
1017606,501638,10,2
519686,501638,10,2
1017606,501638,10,2
1033990,501638,10,2
1032110,501638,10,2
520071,501638,10,2
385926,501638,10,2
361346,501638,10,2
1042306,501638,10,2
759687,501638,10,2
1041926,501638,10,2
759687,501638,10,2
123399,501638,10,2
1042304,501638,10,2
362370,501638,10,2
519686,501638,10,2
1027968,501638,10,2
370564,501638,10,2
484230,501638,10,2
1031046,501638,10,2
1017732,501638,10,2
1044354,501638,10,2
378758,501638,10,2
436102,501638,10,2
978831,501638,10,2
493446,501638,10,2
372614,501638,10,2
976775,501638,10,2
361350,501638,10,2
1040902,501638,10,2
361350,501638,10,2
886663,501638,10,2
114560,501638,10,2
1044355,501638,10,2
1032071,501638,10,2
1032066,501638,10,2
361350,501638,10,2
493447,501638,10,2
1044355,501638,10,2
632706,501638,10,2
361350,501638,10,2
978831,501638,10,2
361350,501638,10,2
361350,501638,10,2
655238,501638,10,2
369543,501638,10,2
125826,501638,10,2
370630,501638,10,2
369543,501638,10,2
769922,501638,10,2
1027968,501638,10,2
634374,501638,10,2
361350,501638,10,2
634496,501638,10,2
388998,501638,10,2
780167,501638,10,2
1044134,501638,10,2
385926,501638,10,2
1016839,501638,10,2
378758,501638,10,2
388998,501638,10,2
633728,501638,10,2
370564,501638,10,2
122758,501638,10,2
929282,501638,10,2
362382,501638,10,2
436102,501638,10,2
929282,501638,10,2
378758,501638,10,2
1016832,501638,10,2
1017735,501638,10,2
910982,501638,10,2
1031046,501638,10,2
493447,501638,10,2
369543,501638,10,2
493442,501638,10,2
385926,501638,10,2
1041280,501638,10,2
516998,501638,10,2
1042311,501638,10,2
385920,501638,10,2
507778,501638,10,2
362374,501638,10,2
1043334,501638,10,2
507778,501638,10,2
385920,501638,10,2
507778,501638,10,2
501506,501638,10,2
517638,501638,10,2
1044230,501638,10,2
362374,501638,10,2
520065,501638,10,2
692102,501638,10,2
362374,501638,10,2
692102,501638,10,2
519815,501638,10,2
638848,501638,10,2
519686,501638,10,2
501634,501638,10,2
648838,501638,10,2
370438,501638,10,2
886662,501638,10,2
516608,501638,10,2
1025927,501638,10,2
370438,501638,10,2
1031815,501638,10,2
757638,501638,10,2
1025920,501638,10,2
1031815,501638,10,2
1025927,501638,10,2
1025920,501638,10,2
757638,501638,10,2
1027719,501638,10,2
1042311,501638,10,2
520065,501638,10,2
392710,501638,10,2
648838,501638,10,2
516997,501638,10,2
894598,501638,10,2
1032102,501638,10,2
100230,501638,10,2
894598,501638,10,2
516998,501638,10,2
765442,501638,10,2
392710,501638,10,2
362382,501638,10,2
493442,501638,10,2
100230,501638,10,2
508678,501638,10,2
370438,501638,10,2
100230,501638,10,2
1032102,501638,10,2
516997,501638,10,2
493442,501638,10,2
520065,501638,10,2
100230,501638,10,2
370630,501638,10,2
519686,501638,10,2
1032066,501638,10,2
100230,501638,10,2
517638,501638,10,2
517638,501638,10,2
100230,501638,10,2
362112,501638,10,2
329222,501638,10,2
886662,501638,10,2
329222,501638,10,2
362112,501638,10,2
515974,501638,10,2
362368,501638,10,2
118534,501638,10,2
501634,501638,10,2
118534,501638,10,2
763522,501638,10,2
1040896,501638,10,2
388999,501638,10,2
362374,501638,10,2
1025922,501638,10,2
372610,501638,10,2
508678,501638,10,2
911239,501638,10,2
516995,501638,10,2
1036215,501638,10,2
911239,501638,10,2
1044353,501638,10,2
1041922,501638,10,2
1041922,501638,10,2
1044353,501638,10,2
894854,501638,10,2
911239,501638,10,2
388999,501638,10,2
372610,501638,10,2
362370,501638,10,2
493446,501638,10,2
388999,501638,10,2
787334,501638,10,2
787334,501638,10,2
388999,501638,10,2
786306,501638,10,2
1041286,501638,10,2
1048454,501638,10,2
1025539,501638,10,2
787334,501638,10,2
499462,501638,10,2
1017606,501638,10,2
910982,501638,10,2
1041922,501638,10,2
362374,501638,10,2
493446,501638,10,2
1036215,501638,10,2
910982,501638,10,2
362246,501638,10,2
1044356,501638,10,2
501634,501638,10,2
501634,501638,10,2
501634,501638,10,2
118534,501638,10,2
370630,501638,10,2
503558,501638,10,2
896898,501638,10,2
886662,501638,10,2
503558,501638,10,2
503558,501638,10,2
507654,501638,10,2
886660,501638,10,2
501634,501638,10,2
886660,501638,10,2
1044359,501638,10,2
1044356,501638,10,2
362368,501638,10,2
493446,501638,10,2
362368,501638,10,2
1041286,501638,10,2
886663,501638,10,2
1044353,501638,10,2
913282,501638,10,2
507654,501638,10,2
1017606,501638,10,2
1044353,501638,10,2
763782,501638,10,2
362246,501638,10,2
763782,501638,10,2
362246,501638,10,2
1041286,501638,10,2
1041286,501638,10,2
1041288,501638,10,2
913282,501638,10,2
910854,501638,10,2
123399,501638,10,2
1033090,501638,10,2
1027974,501638,10,2
100225,501638,10,2
1027970,501638,10,2
1042304,501638,10,2
1027969,501638,10,2
1027970,501638,10,2
1032119,501638,10,2
1042306,501638,10,2
1025924,501638,10,2
1027982,501638,10,2
626566,501638,10,2
1017734,501638,10,2
364420,501638,10,2
1016322,501638,10,2
503686,501638,10,2
100224,501638,10,2
503682,501638,10,2
1048455,501638,10,2
1024903,501638,10,2
769927,501638,10,2
1024903,501638,10,2
761734,501638,10,2
1017734,501638,10,2
76672,501638,10,2
362242,501638,10,2
1027969,501638,10,2
1017730,501638,10,2
1048455,501638,10,2
503682,501638,10,2
648070,501638,10,2
634374,501638,10,2
1027969,501638,10,2
503682,501638,10,2
503682,501638,10,2
126854,501638,10,2
364420,501638,10,2
100226,501638,10,2
503682,501638,10,2
1044097,501638,10,2
516865,501638,10,2
1017730,501638,10,2
362242,501638,10,2
1025795,501638,10,2
1033090,501638,10,2
362242,501638,10,2
1025924,501638,10,2
503686,501638,10,2
1016322,501638,10,2
1032070,501638,10,2
1032070,501638,10,2
1032070,501638,10,2
1025665,501638,10,2
774016,501638,10,2
347910,501638,10,2
503686,501638,10,2
1025538,501638,10,2
511879,501638,10,2
1044097,501638,10,2
377348,501638,10,2
1042304,501638,10,2
1041920,501638,10,2
503686,501638,10,2
885632,501638,10,2
1017730,501638,10,2
1025795,501638,10,2
1025926,501638,10,2
370438,501638,10,2
885632,501638,10,2
511879,501638,10,2
885632,501638,10,2
1032070,501638,10,2
885632,501638,10,2
1032070,501638,10,2
1032070,501638,10,2
1044097,501638,10,2
503686,501638,10,2
774016,501638,10,2
1027970,501638,10,2
1017478,501638,10,2
1025538,501638,10,2
1016322,501638,10,2
1033090,501639,10,2
520071,501639,10,2
1027719,501639,10,2
1017730,501639,10,2
769926,501639,10,2
894598,501639,10,2
1032071,501639,10,2
885632,501639,10,2
524175,501639,10,2
1027719,501639,10,2
759687,501639,10,2
1027719,501639,10,2
329222,501639,10,2
503682,501639,10,2
508678,501639,10,2
886663,501639,10,2
1044354,501639,10,2
511879,501639,10,2
1032102,501639,10,2
518918,501639,10,2
520071,501639,10,2
1043334,501639,10,2
692102,501639,10,2
765831,501639,10,2
1042306,501639,10,2
1017735,501639,10,2
1042311,501639,10,2
944007,501639,10,2
370630,501639,10,2
1027969,501639,10,2
126854,501639,10,2
765831,501639,10,2
362374,501639,10,2
518918,501639,10,2
780167,501639,10,2
362368,501639,10,2
1027842,501639,10,2
780167,501639,10,2
519815,501639,10,2
1041920,501639,10,2
520065,501639,10,2
1044354,501639,10,2
1031815,501639,10,2
516997,501639,10,2
638854,501639,10,2
516995,501639,10,2
626566,501639,10,2
913286,501639,10,2
1017730,501639,10,2
364420,501639,10,2
493446,501639,10,2
524175,501639,10,2
1016322,501639,10,2
1032071,501639,10,2
787334,501639,10,2
520070,501639,10,2
503682,501639,10,2
894854,501639,10,2
392710,501639,10,2
372610,501639,10,2
239488,501639,10,2
388999,501639,10,2
780167,501639,10,2
631680,501639,10,2
361344,501639,10,2
501506,501639,10,2
1025920,501639,10,2
501506,501639,10,2
1024903,501639,10,2
524175,501639,10,2
1048454,501639,10,2
1042306,501639,10,2
503687,501639,10,2
370630,501639,10,2
894855,501639,10,2
976775,501639,10,2
503687,501639,10,2
1017732,501639,10,2
769926,501639,10,2
520070,501639,10,2
493447,501639,10,2
1044102,501639,10,2
370564,501639,10,2
110470,501639,10,2
520070,501639,10,2
1043334,501670,10,1
1041280,502656,10,2
